expansion_id,standard_id,standard_number,expansion_type,expanded_query,language,generation_method,authority_status,validation_status
EXP-V03-03382-2,MSV1-9982915D67777195,IS 18953 (Part 1):2024,TITLE_DERIVED_QUERY,graphic technology variable content,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03383-1,MSV1-AE674357B331D991,IS 18955:2024,TITLE_DERIVED_QUERY,information documentation international standard name identifier isni,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03383-2,MSV1-AE674357B331D991,IS 18955:2024,TITLE_DERIVED_QUERY,information documentation international standard,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03384-1,MSV1-B392D8983DF65A90,IS 13560:2024,TITLE_DERIVED_QUERY,textiles drum pulleys pulleys used ring spinning doubling,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03384-2,MSV1-B392D8983DF65A90,IS 13560:2024,TITLE_DERIVED_QUERY,textiles drum pulleys pulleys,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03385-1,MSV1-EA535785E83C3C4E,IS 17929 (Part 4):2024,TITLE_DERIVED_QUERY,textiles fibre ropes offshore stationkeeping polyarylate,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03385-2,MSV1-EA535785E83C3C4E,IS 17929 (Part 4):2024,TITLE_DERIVED_QUERY,textiles fibre ropes offshore,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03386-1,MSV1-825FAF552C552993,IS 17929 (Part 5):2024,TITLE_DERIVED_QUERY,textiles fibre ropes offshore stationkeeping aramid,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03386-2,MSV1-825FAF552C552993,IS 17929 (Part 5):2024,TITLE_DERIVED_QUERY,textiles fibre ropes offshore,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03387-1,MSV1-3C1DC214E7BF92A6,IS 18727:2024,TITLE_DERIVED_QUERY,manifold type storage water tank glass evacuated tubes,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03387-2,MSV1-3C1DC214E7BF92A6,IS 18727:2024,TITLE_DERIVED_QUERY,manifold type storage water,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03388-1,MSV1-07791CDFC6A8F68A,IS 18815:2024,TITLE_DERIVED_QUERY,textiles determination volatile organic compound head space automatic,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03388-2,MSV1-07791CDFC6A8F68A,IS 18815:2024,TITLE_DERIVED_QUERY,textiles determination volatile organic,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03389-1,MSV1-91060C5393413A67,IS 18892:2024,TITLE_DERIVED_QUERY,textiles continuous multifilament polypropylene yarns,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03389-2,MSV1-91060C5393413A67,IS 18892:2024,TITLE_DERIVED_QUERY,textiles continuous multifilament polypropylene,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03390-1,MSV1-5A1F90975A4FFF4B,IS 18982:2024,TITLE_DERIVED_QUERY,safety machinery evaluation fault masking serial connection interlocking,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03390-2,MSV1-5A1F90975A4FFF4B,IS 18982:2024,TITLE_DERIVED_QUERY,safety machinery evaluation fault,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03391-1,MSV1-96E0C0CFB8C43E1C,IS/IEC 61400 (Part 26/Sec 1):2019,TITLE_DERIVED_QUERY,wind energy generation systems availability,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03391-2,MSV1-96E0C0CFB8C43E1C,IS/IEC 61400 (Part 26/Sec 1):2019,TITLE_DERIVED_QUERY,wind energy generation systems,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03392-1,MSV1-290FB2D40E7E098F,IS 4682 (Part 5):2024,TITLE_DERIVED_QUERY,lining vessels equipment chemical processes code practice epoxide,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03392-2,MSV1-290FB2D40E7E098F,IS 4682 (Part 5):2024,TITLE_DERIVED_QUERY,lining vessels equipment chemical,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03393-1,MSV1-1D53278B36C44974,IS 11710 (Part 1):2024,TITLE_DERIVED_QUERY,selection diamond core drills code practice mechanical drive,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03393-2,MSV1-1D53278B36C44974,IS 11710 (Part 1):2024,TITLE_DERIVED_QUERY,selection diamond core drills,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03394-1,MSV1-5A4C0BDF591E4BFF,IS 18928:2024,TITLE_DERIVED_QUERY,textiles biaxial tensile properties woven fabric determination maximum,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03394-2,MSV1-5A4C0BDF591E4BFF,IS 18928:2024,TITLE_DERIVED_QUERY,textiles biaxial tensile properties,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03395-1,MSV1-09F364856C71F1EA,IS/ISO 20816 (Part 3):2022,TITLE_DERIVED_QUERY,mechanical vibration measurement evaluation machine vibration industrial machinery,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03395-2,MSV1-09F364856C71F1EA,IS/ISO 20816 (Part 3):2022,TITLE_DERIVED_QUERY,mechanical vibration measurement evaluation,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03396-1,MSV1-65CB0F78D395DFD8,IS 18689:2024,TITLE_DERIVED_QUERY,household similar electrical appliances safety particular commercial refrigerating,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03396-2,MSV1-65CB0F78D395DFD8,IS 18689:2024,TITLE_DERIVED_QUERY,household similar electrical appliances,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03397-1,MSV1-75FD066FB79C1B0F,IS 3759:2024,TITLE_DERIVED_QUERY,skin grafting blade second revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03397-2,MSV1-75FD066FB79C1B0F,IS 3759:2024,TITLE_DERIVED_QUERY,skin grafting blade second,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03398-1,MSV1-413D9C9BA47D6E37,IS 4150:2024,TITLE_DERIVED_QUERY,potassium chloride technical third revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03398-2,MSV1-413D9C9BA47D6E37,IS 4150:2024,TITLE_DERIVED_QUERY,potassium chloride technical third,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03399-1,MSV1-F6BB4D4CB4740CE7,IS 4847:2024,TITLE_DERIVED_QUERY,copper salts electroplating third revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03399-2,MSV1-F6BB4D4CB4740CE7,IS 4847:2024,TITLE_DERIVED_QUERY,copper salts electroplating third,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03400-1,MSV1-4963E887718CC56E,IS 5580:2024,TITLE_DERIVED_QUERY,stille pattern orthopaedic chisels first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03400-2,MSV1-4963E887718CC56E,IS 5580:2024,TITLE_DERIVED_QUERY,stille pattern orthopaedic chisels,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03401-1,MSV1-081518BFDB421B30,IS 5583:2024,TITLE_DERIVED_QUERY,stille pattern orthopaedic osteotomes first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03401-2,MSV1-081518BFDB421B30,IS 5583:2024,TITLE_DERIVED_QUERY,stille pattern orthopaedic osteotomes,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03402-1,MSV1-F527A880F09611F7,IS 6267:2024,TITLE_DERIVED_QUERY,silver cyanide silver potassium cyanide electroplating first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03402-2,MSV1-F527A880F09611F7,IS 6267:2024,TITLE_DERIVED_QUERY,silver cyanide silver potassium,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03403-1,MSV1-7BBB41F3CECB059C,IS 6319:2024,TITLE_DERIVED_QUERY,bone clamp lowman type first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03403-2,MSV1-7BBB41F3CECB059C,IS 6319:2024,TITLE_DERIVED_QUERY,bone clamp lowman type,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03404-1,MSV1-BDA006F0B5F7AE68,IS 10258 (Part 4):2024,TITLE_DERIVED_QUERY,sterile hypodermic syringes single syringes with prevention feature,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03404-2,MSV1-BDA006F0B5F7AE68,IS 10258 (Part 4):2024,TITLE_DERIVED_QUERY,sterile hypodermic syringes single,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03405-1,MSV1-81C4C621CE60C322,IS 18927:2024,TITLE_DERIVED_QUERY,cardiovascular implants transcatheter cardiac occluders,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03405-2,MSV1-81C4C621CE60C322,IS 18927:2024,TITLE_DERIVED_QUERY,cardiovascular implants transcatheter cardiac,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03406-1,MSV1-415DB6E793ED025C,IS 7206:2024,TITLE_DERIVED_QUERY,drilling rigs with rotary table,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03406-2,MSV1-415DB6E793ED025C,IS 7206:2024,TITLE_DERIVED_QUERY,drilling rigs with rotary,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03407-1,MSV1-5761A4964A548BC4,IS 16014:2024,TITLE_DERIVED_QUERY,mechanically woven double twisted hexagonal wire mesh gabions,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03407-2,MSV1-5761A4964A548BC4,IS 16014:2024,TITLE_DERIVED_QUERY,mechanically woven double twisted,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03408-1,MSV1-6EB61463BEA7B073,IS 11710 (Part 2):2024,TITLE_DERIVED_QUERY,selection diamond core drills code practice drive hydraulic,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03408-2,MSV1-6EB61463BEA7B073,IS 11710 (Part 2):2024,TITLE_DERIVED_QUERY,selection diamond core drills,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03409-1,MSV1-878F413089159CA5,IS 18878:2024,TITLE_DERIVED_QUERY,health informatics electronic health record system functional model,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03409-2,MSV1-878F413089159CA5,IS 18878:2024,TITLE_DERIVED_QUERY,health informatics electronic health,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03410-1,MSV1-3DBA5FF0B2C30F09,IS 3607:2024,TITLE_DERIVED_QUERY,magnesite chemical industry second revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03410-2,MSV1-3DBA5FF0B2C30F09,IS 3607:2024,TITLE_DERIVED_QUERY,magnesite chemical industry second,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03411-1,MSV1-0A31DA74D817B3DC,IS 4408:2024,TITLE_DERIVED_QUERY,sodium chloride analytical reagent second revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03411-2,MSV1-0A31DA74D817B3DC,IS 4408:2024,TITLE_DERIVED_QUERY,sodium chloride analytical reagent,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03412-1,MSV1-0792058235EEA297,IS 11324:2024,TITLE_DERIVED_QUERY,multi wall paper sacks carbon black first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03412-2,MSV1-0792058235EEA297,IS 11324:2024,TITLE_DERIVED_QUERY,multi wall paper sacks,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03413-1,MSV1-C2DF4FCBF4132D37,IS 17614 (Part 3):2024,TITLE_DERIVED_QUERY,water quality sampling preservation handling water samples first,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03413-2,MSV1-C2DF4FCBF4132D37,IS 17614 (Part 3):2024,TITLE_DERIVED_QUERY,water quality sampling preservation,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03414-1,MSV1-6D06541FE00300C0,IS 9724 (Part 2):2024,TITLE_DERIVED_QUERY,taper male stud body stud branch hydraulic couplings,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03414-2,MSV1-6D06541FE00300C0,IS 9724 (Part 2):2024,TITLE_DERIVED_QUERY,taper male stud body,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03415-1,MSV1-49F336742C6E4756,IS 5920 (Part 5):2024,TITLE_DERIVED_QUERY,optics photonics preparation drawings optical elements systems surface,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03415-2,MSV1-49F336742C6E4756,IS 5920 (Part 5):2024,TITLE_DERIVED_QUERY,optics photonics preparation drawings,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03416-1,MSV1-71704A5840F85CE3,IS 18919:2024,TITLE_DERIVED_QUERY,ophthalmic optics instruments near reading charts,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03416-2,MSV1-71704A5840F85CE3,IS 18919:2024,TITLE_DERIVED_QUERY,ophthalmic optics instruments near,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03417-1,MSV1-78B5470502A6840B,IS 3665:2024,TITLE_DERIVED_QUERY,involute sided splines dimensions first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03417-2,MSV1-78B5470502A6840B,IS 3665:2024,TITLE_DERIVED_QUERY,involute sided splines dimensions,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03418-1,MSV1-547384B30FA06021,IS 5920 (Part 13):2024,TITLE_DERIVED_QUERY,optics photonics preparation drawings optical elements systems description,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03418-2,MSV1-547384B30FA06021,IS 5920 (Part 13):2024,TITLE_DERIVED_QUERY,optics photonics preparation drawings,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03419-1,MSV1-75DA9D41D4A03D0B,IS 3598:2024,TITLE_DERIVED_QUERY,sodium perborate tetrahydrate second revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03419-2,MSV1-75DA9D41D4A03D0B,IS 3598:2024,TITLE_DERIVED_QUERY,sodium perborate tetrahydrate second,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03420-1,MSV1-2F1002F344674B5A,IS/IEC 60512 (Part 2/Sec 2):2003,TITLE_DERIVED_QUERY,connectors electronic equipment tests measurements electrical continuity contact,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03420-2,MSV1-2F1002F344674B5A,IS/IEC 60512 (Part 2/Sec 2):2003,TITLE_DERIVED_QUERY,connectors electronic equipment tests,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03421-1,MSV1-53566C4BC7E9D913,IS 975:2024,TITLE_DERIVED_QUERY,textiles determination colour fastness textile materials sublimation second,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03421-2,MSV1-53566C4BC7E9D913,IS 975:2024,TITLE_DERIVED_QUERY,textiles determination colour fastness,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03422-1,MSV1-79F8194F554F9BFC,IS 2365:2024,TITLE_DERIVED_QUERY,steel wire ropes lifts minimum third revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03422-2,MSV1-79F8194F554F9BFC,IS 2365:2024,TITLE_DERIVED_QUERY,steel wire ropes lifts,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03423-1,MSV1-02FCBCCA03862E8E,IS 18696:2024,TITLE_DERIVED_QUERY,anaesthetic respiratory equipment oropharyngeal airways,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03423-2,MSV1-02FCBCCA03862E8E,IS 18696:2024,TITLE_DERIVED_QUERY,anaesthetic respiratory equipment oropharyngeal,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03424-1,MSV1-B3BEEF09090FC2CB,IS 3745:2024,TITLE_DERIVED_QUERY,yoke type medical cylinder valve with index connection,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03424-2,MSV1-B3BEEF09090FC2CB,IS 3745:2024,TITLE_DERIVED_QUERY,yoke type medical cylinder,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03425-1,MSV1-CF9310833EA13118,IS 6594:2024,TITLE_DERIVED_QUERY,technical supply conditions steel wire ropes strands fourth,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03425-2,MSV1-CF9310833EA13118,IS 6594:2024,TITLE_DERIVED_QUERY,technical supply conditions steel,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03426-1,MSV1-69ED9F3E20320150,IS 5920 (Part 3):2024,TITLE_DERIVED_QUERY,optics photonics preparation drawings optical elements systems centring,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03426-2,MSV1-69ED9F3E20320150,IS 5920 (Part 3):2024,TITLE_DERIVED_QUERY,optics photonics preparation drawings,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03427-1,MSV1-D3C982E04C432082,IS 3233:2024,TITLE_DERIVED_QUERY,safety relief valves their parts glossary terms first,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03427-2,MSV1-D3C982E04C432082,IS 3233:2024,TITLE_DERIVED_QUERY,safety relief valves their,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03428-1,MSV1-44BDADFC8332A6DF,IS 8776:2024,TITLE_DERIVED_QUERY,valve fittings with liquefied petroleum cylinders including litre,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03428-2,MSV1-44BDADFC8332A6DF,IS 8776:2024,TITLE_DERIVED_QUERY,valve fittings with liquefied,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03429-1,MSV1-2147F2633256A278,IS 12136:2024,TITLE_DERIVED_QUERY,printing machines classification first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03429-2,MSV1-2147F2633256A278,IS 12136:2024,TITLE_DERIVED_QUERY,printing machines classification first,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03430-1,MSV1-B258827B7B98283A,IS 12682:2024,TITLE_DERIVED_QUERY,water well drilling percussion drilling rigs first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03430-2,MSV1-B258827B7B98283A,IS 12682:2024,TITLE_DERIVED_QUERY,water well drilling percussion,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03431-1,MSV1-F68C5AAC480AE608,IS 15029:2024,TITLE_DERIVED_QUERY,recovery taps with diamond core drilling first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03431-2,MSV1-F68C5AAC480AE608,IS 15029:2024,TITLE_DERIVED_QUERY,recovery taps with diamond,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03432-1,MSV1-0C88D199F669477C,IS 16502 (Part 4/Sec 2):2024,TITLE_DERIVED_QUERY,safety machinery electro sensitive protective equipment particular equipment,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03432-2,MSV1-0C88D199F669477C,IS 16502 (Part 4/Sec 2):2024,TITLE_DERIVED_QUERY,safety machinery electro sensitive,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03433-1,MSV1-957D64B899957CD4,IS 18728:2024,TITLE_DERIVED_QUERY,multiple split system conditioners heat pumps conditioners,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03433-2,MSV1-957D64B899957CD4,IS 18728:2024,TITLE_DERIVED_QUERY,multiple split system conditioners,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03434-1,MSV1-4A8F233863794903,IS 18794:2024,TITLE_DERIVED_QUERY,handling units,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03435-1,MSV1-DB43797B4CF8F54D,IS 18932:2024,TITLE_DERIVED_QUERY,electronic expansion valve,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03436-1,MSV1-EABAED822B3043A7,IS 4613:2024,TITLE_DERIVED_QUERY,javelin second revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03437-1,MSV1-639F0C94DDEBD273,IS/IEC/TS 60079 (Part 47):2021,TITLE_DERIVED_QUERY,explosive atmospheres equipment protection wire intrinsically safe ethernet,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03437-2,MSV1-639F0C94DDEBD273,IS/IEC/TS 60079 (Part 47):2021,TITLE_DERIVED_QUERY,explosive atmospheres equipment protection,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03438-1,MSV1-6CCCF6B565EC3D99,IS 5920 (Part 4):2024,TITLE_DERIVED_QUERY,optics photonics preparation drawings optical elements systems surface,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03438-2,MSV1-6CCCF6B565EC3D99,IS 5920 (Part 4):2024,TITLE_DERIVED_QUERY,optics photonics preparation drawings,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03439-1,MSV1-49E0F787D8EF323C,IS 2991:2024,TITLE_DERIVED_QUERY,base paper waxed paper second revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03439-2,MSV1-49E0F787D8EF323C,IS 2991:2024,TITLE_DERIVED_QUERY,base paper waxed paper,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03440-1,MSV1-F9278C602862DB69,IS 5920 (Part 6):2024,TITLE_DERIVED_QUERY,optics photonics preparation drawings optical elements systems surface,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03440-2,MSV1-F9278C602862DB69,IS 5920 (Part 6):2024,TITLE_DERIVED_QUERY,optics photonics preparation drawings,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03441-1,MSV1-30868B7A7DD6DE2F,IS 1891 (Part 4):2024,TITLE_DERIVED_QUERY,conveyor elevator textile belting hygienic belting second revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03441-2,MSV1-30868B7A7DD6DE2F,IS 1891 (Part 4):2024,TITLE_DERIVED_QUERY,conveyor elevator textile belting,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03442-1,MSV1-67B9DD63811B72DB,IS 5920 (Part 7):2024,TITLE_DERIVED_QUERY,optics photonics preparation drawings optical elements systems toleranced,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03442-2,MSV1-67B9DD63811B72DB,IS 5920 (Part 7):2024,TITLE_DERIVED_QUERY,optics photonics preparation drawings,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03443-1,MSV1-0C00FEADCC8432B5,IS 5920 (Part 8):2024,TITLE_DERIVED_QUERY,optics photonics preparation drawings optical elements systems aspheric,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03443-2,MSV1-0C00FEADCC8432B5,IS 5920 (Part 8):2024,TITLE_DERIVED_QUERY,optics photonics preparation drawings,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03444-1,MSV1-D4BFAF07A0696D92,IS 5920 (Part 11):2024,TITLE_DERIVED_QUERY,optics photonics preparation drawings optical elements systems laser,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03444-2,MSV1-D4BFAF07A0696D92,IS 5920 (Part 11):2024,TITLE_DERIVED_QUERY,optics photonics preparation drawings,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03445-1,MSV1-C093D5CCD2CEC77E,IS/ISO 3318:2016,TITLE_DERIVED_QUERY,assembly tools screws nuts open ended wrenches wrenches,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-03445-2,MSV1-C093D5CCD2CEC77E,IS/ISO 3318:2016,TITLE_DERIVED_QUERY,assembly tools screws nuts,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
