term_id,technical_term,synonym,abbreviation,product_term,regional_term,language,standard_usage,source,validation_status
TERM-94F106E0117354CE,either,NOT_VALIDATED,NOT_VALIDATED,either,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E47273C2DAA674F8,electroplated,NOT_VALIDATED,NOT_VALIDATED,electroplated,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-47C4D6406DB7B344,nickel,NOT_VALIDATED,NOT_VALIDATED,nickel,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-383EF36928344F56,plus,NOT_VALIDATED,NOT_VALIDATED,plus,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-DDF8D310D2169330,chromium,NOT_VALIDATED,NOT_VALIDATED,chromium,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-51446DE343EB0AAC,coating,NOT_VALIDATED,NOT_VALIDATED,coating,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-B427C3DEC9045990,per,NOT_VALIDATED,NOT_VALIDATED,per,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-77176E47CEC208D1,preheating,NOT_VALIDATED,NOT_VALIDATED,preheating,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-088C6456591F4948,interpass,NOT_VALIDATED,NOT_VALIDATED,interpass,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E0976D689A45D2A7,preheat,NOT_VALIDATED,NOT_VALIDATED,preheat,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-2EB8272D48D13634,pile,NOT_VALIDATED,NOT_VALIDATED,pile,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-D9C1ACF117657BB0,driving,NOT_VALIDATED,NOT_VALIDATED,driving,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-C924F71E557D3160,extracting,NOT_VALIDATED,NOT_VALIDATED,extracting,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-1F81818D27CC93A3,adoption,NOT_VALIDATED,NOT_VALIDATED,adoption,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-B2C1D5A7680244B9,11886,NOT_VALIDATED,NOT_VALIDATED,11886,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-45E17C573862B3A6,pavers,NOT_VALIDATED,NOT_VALIDATED,pavers,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-1C5924BC85474B7F,finishers,NOT_VALIDATED,NOT_VALIDATED,finishers,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-04BAA4FF79C4D71A,nanotechnology,NOT_VALIDATED,NOT_VALIDATED,nanotechnology,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-B62696C5EBF7A3F1,nanoparticles,NOT_VALIDATED,NOT_VALIDATED,nanoparticles,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-07397D633F25A710,form,NOT_VALIDATED,NOT_VALIDATED,form,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-5852A8E4853588ED,measurements,NOT_VALIDATED,NOT_VALIDATED,measurements,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E76B46F0699F01D4,fixation,NOT_VALIDATED,NOT_VALIDATED,fixation,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-16C075C9C6E119BE,graefe,NOT_VALIDATED,NOT_VALIDATED,graefe,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-DB875B25B06F0328,muscle,NOT_VALIDATED,NOT_VALIDATED,muscle,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E4D916FA9D2E6D4C,punch,NOT_VALIDATED,NOT_VALIDATED,punch,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-9D182D4962E631C4,lacrymal,NOT_VALIDATED,NOT_VALIDATED,lacrymal,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-BBDD355761E1066E,beyer,NOT_VALIDATED,NOT_VALIDATED,beyer,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-1277B8C38E7AB8E7,conjunctival,NOT_VALIDATED,NOT_VALIDATED,conjunctival,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-BB79CAAE5F8C42A6,blunt,NOT_VALIDATED,NOT_VALIDATED,blunt,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-632E93023886160A,sharp,NOT_VALIDATED,NOT_VALIDATED,sharp,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-EC063E0A832A9930,tenotomy,NOT_VALIDATED,NOT_VALIDATED,tenotomy,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-AE5A7B6A60C2CC08,kalt,NOT_VALIDATED,NOT_VALIDATED,kalt,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-AED778121D5E11F6,ammonia,NOT_VALIDATED,NOT_VALIDATED,ammonia,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-CB816F613FF3B360,ceramic,NOT_VALIDATED,NOT_VALIDATED,ceramic,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-1EB6AA50A02FDB39,chlorine,NOT_VALIDATED,NOT_VALIDATED,chlorine,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-A73DA755685551E0,outsole,NOT_VALIDATED,NOT_VALIDATED,outsole,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-149A807F82E22B79,radioactivity,NOT_VALIDATED,NOT_VALIDATED,radioactivity,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-827951B0C9CB29E7,radon,NOT_VALIDATED,NOT_VALIDATED,radon,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-9B871512327C09CE,222,NOT_VALIDATED,NOT_VALIDATED,222,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-D1E49AC43DAC0C4C,integrated,NOT_VALIDATED,NOT_VALIDATED,integrated,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-184DF936D41B2DA8,average,NOT_VALIDATED,NOT_VALIDATED,average,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-BE2BDBB3100E4119,spot,NOT_VALIDATED,NOT_VALIDATED,spot,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-32BAA38E440418E3,quantitatively,NOT_VALIDATED,NOT_VALIDATED,quantitatively,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-3D8EEFAB379DF522,determine,NOT_VALIDATED,NOT_VALIDATED,determine,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-EAB9ADC07ACB558D,dimethylformamide,NOT_VALIDATED,NOT_VALIDATED,dimethylformamide,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-ED5D3817CF619D2A,oceanic,NOT_VALIDATED,NOT_VALIDATED,oceanic,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-370E7C4B2B61A06F,ophthalmic,NOT_VALIDATED,NOT_VALIDATED,ophthalmic,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-A1D98B81798695B8,irrigating,NOT_VALIDATED,NOT_VALIDATED,irrigating,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-23FC951E49177312,solutions,NOT_VALIDATED,NOT_VALIDATED,solutions,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-C3211E4CC78DA431,adjustment,NOT_VALIDATED,NOT_VALIDATED,adjustment,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-27042F4E6ECA7D0B,right,NOT_VALIDATED,NOT_VALIDATED,right,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-360F84035942243C,left,NOT_VALIDATED,NOT_VALIDATED,left,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-DF09E00B540A71F6,arruga,NOT_VALIDATED,NOT_VALIDATED,arruga,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-7CF9E7AAAD66ED48,desmarre,NOT_VALIDATED,NOT_VALIDATED,desmarre,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-A9FA9FDA98D7712C,hooks,NOT_VALIDATED,NOT_VALIDATED,hooks,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-D1328A7B5EEE2DE0,vectis,NOT_VALIDATED,NOT_VALIDATED,vectis,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-812B9215CD2F0E7E,lens,NOT_VALIDATED,NOT_VALIDATED,lens,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-1646ACC3C14A3000,expressor,NOT_VALIDATED,NOT_VALIDATED,expressor,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-712DF00B36E4528D,clark,NOT_VALIDATED,NOT_VALIDATED,clark,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-B34564F1C4CD1D98,entertainment,NOT_VALIDATED,NOT_VALIDATED,entertainment,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-DD29442DECA69F52,sound,NOT_VALIDATED,NOT_VALIDATED,sound,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-80F189984E5CA702,music,NOT_VALIDATED,NOT_VALIDATED,music,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-96A3FDB0916BDA19,acoustics,NOT_VALIDATED,NOT_VALIDATED,acoustics,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-39E6A01D5FA4DD64,audiometric,NOT_VALIDATED,NOT_VALIDATED,audiometric,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-CC73C906E945AA99,equivalent,NOT_VALIDATED,NOT_VALIDATED,equivalent,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-497E22FE854A24BC,threshold,NOT_VALIDATED,NOT_VALIDATED,threshold,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-FF45C6C0F8E18DEC,chevalier,NOT_VALIDATED,NOT_VALIDATED,chevalier,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-DC355EC75A2DC4A1,jackson,NOT_VALIDATED,NOT_VALIDATED,jackson,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-96A6B83F147C7D8B,vocal,NOT_VALIDATED,NOT_VALIDATED,vocal,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-001A708AC740FA87,nodule,NOT_VALIDATED,NOT_VALIDATED,nodule,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-278A61D912172F40,irwin,NOT_VALIDATED,NOT_VALIDATED,irwin,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-80348A765E5B2971,moore,NOT_VALIDATED,NOT_VALIDATED,moore,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-B6A2CF010DB389C9,bronchoscopy,NOT_VALIDATED,NOT_VALIDATED,bronchoscopy,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-C6171781D65F3CCC,cup,NOT_VALIDATED,NOT_VALIDATED,cup,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-79A0171DFB60FEC5,upwards,NOT_VALIDATED,NOT_VALIDATED,upwards,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-5B2FA990487C5C7D,jaipur,NOT_VALIDATED,NOT_VALIDATED,jaipur,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-22E4F6912A6980D6,foot,NOT_VALIDATED,NOT_VALIDATED,foot,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-7A02038717D8A1C7,otology,NOT_VALIDATED,NOT_VALIDATED,otology,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-B76419D9AD059FDF,drill,NOT_VALIDATED,NOT_VALIDATED,drill,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-D27D998DD98021A4,extracellular,NOT_VALIDATED,NOT_VALIDATED,extracellular,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-C635B6CCDBC59373,vesicles,NOT_VALIDATED,NOT_VALIDATED,vesicles,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-EF7797E13D3A7552,blockchain,NOT_VALIDATED,NOT_VALIDATED,blockchain,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-37AE591EBCE627D6,distributed,NOT_VALIDATED,NOT_VALIDATED,distributed,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-FE14010B4FE83303,ledger,NOT_VALIDATED,NOT_VALIDATED,ledger,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-B18163CBE3C289C4,identifiers,NOT_VALIDATED,NOT_VALIDATED,identifiers,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E223D8EC1E6450DA,subjects,NOT_VALIDATED,NOT_VALIDATED,subjects,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E4CD302972B0CF4E,objects,NOT_VALIDATED,NOT_VALIDATED,objects,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-9B58E68145A79CA0,wind,NOT_VALIDATED,NOT_VALIDATED,wind,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E661F4C935E8A5A8,generation,NOT_VALIDATED,NOT_VALIDATED,generation,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-AD2015263F339BFF,tower,NOT_VALIDATED,NOT_VALIDATED,tower,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-01D4A0FCEBC9E5A1,offshore,NOT_VALIDATED,NOT_VALIDATED,offshore,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-DFE0975AE63CAE82,turbines,NOT_VALIDATED,NOT_VALIDATED,turbines,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-105E84A140B675F5,orthoimagery,NOT_VALIDATED,NOT_VALIDATED,orthoimagery,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-31DE312977FC2EBD,acquisition,NOT_VALIDATED,NOT_VALIDATED,acquisition,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-5879092F86C5E019,accuracy,NOT_VALIDATED,NOT_VALIDATED,accuracy,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-65F15CE8FEE25B24,band,NOT_VALIDATED,NOT_VALIDATED,band,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-6CD142E7B312670A,parabolic,NOT_VALIDATED,NOT_VALIDATED,parabolic,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-EDCF27A66A5453A8,dish,NOT_VALIDATED,NOT_VALIDATED,dish,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-47DD127460E59213,antenna,NOT_VALIDATED,NOT_VALIDATED,antenna,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-ED1D5A88C728581D,megaphones,NOT_VALIDATED,NOT_VALIDATED,megaphones,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-62F83620A259E48E,instrumentation,NOT_VALIDATED,NOT_VALIDATED,instrumentation,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-34A989EB3E220E6B,important,NOT_VALIDATED,NOT_VALIDATED,important,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-23E6580EACE0C3C4,radiation,NOT_VALIDATED,NOT_VALIDATED,radiation,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-5489EB1D2A028501,accident,NOT_VALIDATED,NOT_VALIDATED,accident,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-B718F1354F724731,library,NOT_VALIDATED,NOT_VALIDATED,library,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-3F72DC5178F11750,ptfe,NOT_VALIDATED,NOT_VALIDATED,ptfe,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-608821BCAB3C1D76,teflon,NOT_VALIDATED,NOT_VALIDATED,teflon,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-7EF4BC34A4974515,piston,NOT_VALIDATED,NOT_VALIDATED,piston,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-DED32129B05BFC16,depth,NOT_VALIDATED,NOT_VALIDATED,depth,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-3E29E5E7F3DC8444,managing,NOT_VALIDATED,NOT_VALIDATED,managing,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-2814627EF938E99F,conceptual,NOT_VALIDATED,NOT_VALIDATED,conceptual,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-02E3FE5AAD80CA85,issues,NOT_VALIDATED,NOT_VALIDATED,issues,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-692E4E5DECFFCF5E,minimum,NOT_VALIDATED,NOT_VALIDATED,minimum,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
