evidence_span_id,standard_id,standard_number,field,evidence_text,char_start,char_end,evidence_source,validation_status
EVS-V03-001916,MSV1-FF0F0F5B05289E4D,IS/IEC 62271 (Part 202):2022,title,High-voltage switchgear and controlgear Part 202: AC prefabricated substations for rated voltages above 1 kV and up to and including 52 kV (First Revision),0,155,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001917,MSV1-F276FE9F760B0C27,IS/IEC 62271 (Part 207):2023,title,High-voltage switchgear and controlgear Part 207: Seismic qualification for gas-insulated switchgear assemblies metal enclosed and solid-insulation enclosed switchgear for rated voltages above 1 kV Second Revision,0,213,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001918,MSV1-BF7997368B759EEC,IS 17882:2025,title,ADVANCED CHEMISTRY CELLS - METHOD OF TESTS (First Revision),0,59,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001919,MSV1-375735E8EC92D260,IS 8913:2025,title,Standard method of measurement of lamp cap temperature rise (First Revision),0,76,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001920,MSV1-F59CA229EEFE4AA4,IS 1640:2025,title,"Hides, Skins, and Leather - Vocabulary (Second Revision)",0,56,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001921,MSV1-B20EE1C2A59925F1,IS 19303:2025,title,"Tractors, Machinery for Agriculture and Forestry, Powered Lawn and Garden Equipment - Safety Labels - General Principles",0,120,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001922,MSV1-F9A085829FE3758F,IS 19232:2025,title,Methods for Testing Tar and Bituminous Materials - Determination of Specific Gravity of Bituminous Mixtures,0,107,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001923,MSV1-84ACF2F90895428B,IS 19270:2025,title,COSMETICS MICROBIOLOGY EVALUATION OF THE ANTIMICROBIAL PROTECTION OF A COSMETIC PRODUCT,0,87,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001924,MSV1-09F1E9CBF9335F40,IS 19275:2025,title,Automotive fuels - Paraffinic diesel fuel from synthesis or hydrotreatment -Specification,0,89,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001925,MSV1-7D2B8B854C13912C,IS 8862:2025,title,TITANIUM DIOXIDE ANATASE TYPE FOR RUBBER INDUSTRY - SPECIFICATION( First Revision ),0,83,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001926,MSV1-645A38D145BB87DA,IS 17494:2025,title,Cosmetics Sun Protection Test Methods-In vivo Determination of Sun Protection Factor SPF [ISO 24444:2019 MOD] (First Revision),0,126,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001927,MSV1-AFCBAF0F106A7476,IS 1448 (Part 202):2025,title,Petroleum and Its Products - Methods of Test Part 202 Determination of Fatty Acid Methyl Esters in Biodiesel Blended Automotive Diesel/Paraffinic Diesel Fuels by High-Performance Liquid Chromatography- Refractive Index Detection,0,228,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001928,MSV1-003316A6DB602054,IS 8856 (Part 1):2025,title,Weld Nuts - Specification: Part 1 Hexagon nuts (second revision),0,64,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001929,MSV1-07FC4B0D63319D73,IS 440:2025,title,Methods of Chemical Analysis of Copper (Second Revision),0,56,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001930,MSV1-94FB1ADC6D1D11A7,IS 12045:2025,title,ALLOYS USED IN ELECTRICAL RESISTANCE METALLIC HEATING ELEMENTS - SPECIFICATION (First Revision),0,95,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001931,MSV1-43B8209392A4EEF0,IS 101 (Part 3/Sec 2):2025,title,Methods of Sampling and Test for Paints Varnishes and Related Products Part 3 Tests on Paint Film Formation Sec 2 Determination of film thickness (Fourth Revision),0,163,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001932,MSV1-B3A5606BCB8BB0D6,IS 101 (Part 2/Sec 2):2025,title,Methods of Sampling and Test for Paints Varnishes and Related Products Part 2 test on liquid paints chemical examination Sec 2 Determination of non-volatile-matter content (Fourth Revision),0,189,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001933,MSV1-E1D8766B91855498,IS 2717:2025,title,Vitreous Enamelware and Ceramic-Metal Systems - Glossary ( Second Revision ),0,76,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001934,MSV1-D83973BBD7376456,IS 5829:2025,title,Uterine Sound - Specification (second revision),0,47,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001935,MSV1-73C650629EC84E55,IS 5849:2025,title,Anterior Vaginal Wall Retractor Sims Pattern - Specification (first revision),0,77,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001936,MSV1-38CAC4DD1C2063C6,IS 6111:2025,title,Suction Type Uterine Curette - Specification (first revision),0,61,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001937,MSV1-C1998ECA9EEA4346,IS 7691:2025,title,"Frequencies For Special Power Applications (IEC 60196 : 2009, MOD) (FIRST REVISION)",0,83,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001938,MSV1-A6B50DFB1B825F5A,IS 12271:2025,title,Laproscopic Trocar And Cannula - Specification (First Revision),0,63,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001939,MSV1-E203B60CCAA5CE3A,IS 16242 (Part 3):2025,title,Uninterruptible power systems UPS: Part 3 Method of specifying the performance and test requirements(first revision),0,116,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001940,MSV1-38492D4DCE19C7F0,IS 18003 (Part 4/Sec 1):2025,title,Unified Data Exchange Part 4: Compliance Specifications Section 1: Catalogue Service,0,84,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001941,MSV1-3065B11DE8C833AE,IS 19231:2025,title,Ayurveda Glossary of Terms Standardized Terminology for Preventive and Promotive Health,0,87,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001942,MSV1-39D792696D17616B,IS 19313:2025,title,Software and Systems Engineering - DevOps - Principles and Practices,0,68,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001943,MSV1-F949FAE8EF8C89BC,IS 19257 P:2025,title,Metal Air Flow Batteries,0,24,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001944,MSV1-E8C09108CDBE627A,IS 19322 (Part 2):2025,title,BUILDING CONSTRUCTION MACHINERY AND EQUIPMENT CONCRETE PUMPS PART 2 PROCEDURE FOR EXAMINATION OF TECHNICAL PARAMETERS ( Modified Adoption of ISO 21573-2 ),0,154,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001945,MSV1-FD0E02D0162EC6B4,IS 19269:2025,title,Time-measuring instruments -- Photoluminescent deposits -- Test methods and requirements,0,88,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001946,MSV1-49F36FC4A2B34B25,IS/ISO 12643 (Part 2):2023,title,GRAPHIC TECHNOLOGY - SAFETY REQUIREMENTS FOR GRAPHIC TECHNOLOGY EQUIPMENT AND SYSTEMS PART 2 PREPRESS AND PRESS EQUIPMENT AND SYSTEMS (First Revision),0,150,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001947,MSV1-2BB515487644AC50,IS/ISO 12643 (Part 3):2023,title,GRAPHIC TECHNOLOGY SAFETY REQUIREMENTS FOR GRAPHIC TECHNOLOGY EQUIPMENT AND SYSTEMS PART 3 BINDING AND FINISHING EQUIPMENT AND SYSTEMS (First Revision ),0,152,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001948,MSV1-3FCC2448A64FE6D9,IS/ISO 12643 (Part 5):2023,title,GRAPHIC TECHNOLOGY SAFETY REQUIREMENTS FOR GRAPHIC TECHNOLOGY EQUIPMENT AND SYSTEMS PART 5 MANUALLY FED STAND ALONE PLATEN PRESSES,0,130,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001949,MSV1-8046FBCBE25A3EE6,IS/ISO 12643 (Part 4):2023,title,GRAPHIC TECHNOLOGY - SAFETY REQUIREMENTS FOR GRAPHIC TECHNOLOGY EQUIPMENT AND SYSTEMS PART 4 CONVERTING EQUIPMENT AND SYSTEMS (First Revision of ISO 12643-4 ),0,158,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001950,MSV1-2C6610EA60413FB2,IS 5342:2025,title,"Ascorbic acid, food grade - Specification (second revision)",0,59,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001951,MSV1-7CCF93959DB59A9C,IS 1964:2025,title,TEXTILES - MASS PER UNIT LENGTH AND MASS PER UNIT AREA OF FABRICS - METHODS OF TEST (third revision),0,100,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001952,MSV1-A3122ACB04A8B6B9,IS 4919:2025,title,Landscape and Horticulture Work - Terminology (Second Revision),0,63,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001953,MSV1-409AC21CF8FACD4B,IS 1963:2025,title,TEXTILES - WOVEN FABRICS - DETERMINATION OF NUMBER OF THREADS PER UNIT LENGTH (third revision),0,94,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001954,MSV1-7232A212E2B841AE,IS 4726:2025,title,Textiles Light Weight Nylon Fabrics for Parachutes Specification (Second Revision),0,82,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001955,MSV1-5D49E31451443906,IS 4752:2025,title,"Sodium metabisulphite, food grade - Specification (second revision)",0,67,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001956,MSV1-B10489B5D030A1F9,IS 4993:2025,title,Modular Co-ordination - Terminology (Third Revision),0,52,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001957,MSV1-D94672D091BCEEC4,IS 5707:2025,title,"Agar, food grade - Specification (second revision)",0,50,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001958,MSV1-A35BB710B01B69BC,IS 6120:2025,title,Total dye content in food colour preparations - Methods of test (first revision),0,80,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001959,MSV1-F6C372263EF3BEBA,IS 19315:2025,title,Ball Valves for Water Works Purposes - Specification,0,52,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001960,MSV1-8B7B2335A9DF1D6A,IS 6794:2025,title,"Dodecyl gallate, food grade - Specification (second revision)",0,61,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001961,MSV1-79DBF29EC3EEB73F,IS 6796:2025,title,"Propyl gallate, food grade - Specification (second revision)",0,60,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001962,MSV1-B99C9053897D1BF0,IS 6798:2025,title,"Octyl gallate, food grade - Specification (second revision)",0,59,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001963,MSV1-EAC7B0DBC88AC9B9,IS 7237:2025,title,"Carob bean gum, food grade - Specification (second revision)",0,60,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001964,MSV1-5F9F6190236499FD,IS 7238:2025,title,"Tragacanth gum, food grade - Specification (second revision)",0,60,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001965,MSV1-2AB00DD9B13F7EED,IS 7908:2025,title,"Sulphur dioxide, food grade - Specification (second revision)",0,61,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001966,MSV1-A365351709E01161,IS 9568 (Part 3):2025,title,TEXTILES - METALLIC CARD CLOTHING - SPECIFICATION PART 3 WIRES FOR CYLINDER DOFFER AND LICKER-IN (First Revision),0,113,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001967,MSV1-77C625E3854F5E74,IS 9971:2025,title,"Lactic acid, food grade - Specification (first revision)",0,56,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001968,MSV1-C17E2E97154A2244,IS 10747:2025,title,Hitch for Power Tiller - Dimensions (First Revision),0,52,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001969,MSV1-3F61A6872CF3F50E,IS 12408:2025,title,"Gum karaya, food grade - Specification (first revision)",0,55,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001970,MSV1-0D6FF6854BE2FBC7,IS 13462:2025,title,"Ascorbyl palmitate, food grade - Specification (first revision)",0,63,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001971,MSV1-A5C52B1607040FC7,IS 18112:2025,title,DIGITAL TELEVISION RECEIVER FOR SATELLITE BROADCAST TRANSMISSION SPECIFICATION (First Revision),0,95,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001972,MSV1-39E5D90BE0FEEADF,IS 19319:2025,title,Internet of Things Security and Privacy - Assessment and Evaluation,0,67,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001973,MSV1-B0F9E905D859D860,IS 9120:2025,title,"Planning, Layout and Design of Cavities in Underground Hydroelectric Power Stations - Guidelines (First Revision)",0,113,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001974,MSV1-090AC8187588CFD5,IS 8418:2025,title,PUMPS - CENTRIFUGAL SELF PRIMING - SPECIFICATION (second revision),0,66,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001975,MSV1-AFD83787A71983FD,IS 13535:2025,title,Hydraulic fluid power - Filters - Multi-pass method for evaluating filtration performance of filter element (third revision),0,124,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001976,MSV1-F986F66034292069,IS 13571:2025,title,Hydraulic Fluid Power - Calibration of automatic particle counters for liquids (second revision),0,96,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001977,MSV1-533A6188201FE15A,IS 13614 (Part 1):2025,title,Hydraulic fluid power - Quick-action couplings: Part 1 Dimensions and requirements (second revision),0,100,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001978,MSV1-B07B938789561820,IS 13722:2025,title,Hexagon regular nuts (style 1) with metric fine pitch thread - Product grades A and B- Specification (third revision),0,117,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001979,MSV1-54182F5465FD020C,IS 17111:2025,title,"HEAT-TREATABLE STEELS, ALLOY STEELS AND FREE-CUTTING STEELS - BALL AND ROLLER BEARING STEELS ( First Revision )",0,111,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001980,MSV1-F7888FEDE45BCE15,IS 18988 (Part 3):2025,title,Safety of machinery - Relationship with ISO 12100 Part 3 Implementation of ergonomic principles in safety standards,0,115,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001981,MSV1-B79B61D02A3C8F8F,IS 19316 (Part 1):2025,title,BUILDING CONSTRUCTION MACHINERY AND EQUIPMENT - MACHINERY FOR CONCRETE SURFACE FLOATING AND FINISHING PART 1 COMMERCIAL SPECIFICATIONS ( Adoption of ISO 13105-1 ),0,162,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001982,MSV1-1E0D29BA9D972B5B,IS 19317:2025,title,Promotion and Implementation of Gender Equality and Women's Empowerment - Guidelines,0,84,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001983,MSV1-5AC8D7938B2526E7,IS 19318:2025,title,Internal Investigations of Organizations Guidance,0,49,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001984,MSV1-948DA2CA7523475F,IS 6408 (Part 1):2025,title,Recommendations for Modular Co-ordination in Building Industry: Tolerances: Part 1 Glossary of Terms (Second Revision),0,118,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001985,MSV1-330E85C589B1EB00,IS 12863:2025,title,AIR CARGO EQUIPMENT - HANDLING SYSTEMS FOR UNIT LOAD DEVICES (ULDs) - SYMBOLS FOR PICTORIAL REPRESENTATION,0,106,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001986,MSV1-3C0DDD485F7F686F,IS 7503:2025,title,RUBBER INDUSTRY - GLOSSARY OF TERMS (first revision),0,52,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001987,MSV1-CB0774A0A6E8BBDC,IS 625:2025,title,BICYCLES HANDLE BAR - SPECIFICATION (Fourth Revision),0,53,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001988,MSV1-6985941A5DA39B5D,IS 7879 (Part 8):2025,title,Aeronautical and Astronautical - Glossary of Terms Part 8 Power Plant ( First Revision ),0,88,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001989,MSV1-C09AC61463D5C394,IS 8169:2025,title,AIR CARGO - CERTIFIED LOWER DECK CONTAINERS - DESIGN AND TESTING (second revision),0,82,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001990,MSV1-CC8EC9138A3B329E,IS 7879 (Part 7):2025,title,Aeronautical and Astronautical - Glossary of Terms Part 7 Air Traffic and Ground Services ( First Revision ),0,108,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001991,MSV1-B658DC2072939312,IS 10854 (Part 1):2025,title,CUTTER SUCTION DREDGE COMPONENT - SPECIFICATION PART 1 CUTTER (first revision),0,78,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001992,MSV1-49FA0E60309D959C,IS 10854 (Part 2):2025,title,Cutter Suction Dredge Component - Specification Part 2 Suction pipe (First Revision),0,84,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001993,MSV1-3BBD2DC69F080429,IS 10854 (Part 4):2025,title,CUTTER SUCTION DREDGE COMPONENTS SPECIFICATION PART 4 SPUD (First Revision),0,75,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001994,MSV1-85E919A7F7F04234,IS 10854 (Part 5):2025,title,CUTTER SUCTION DREDGE COMPONENTS - SPECIFICATION PART 5 Cast Spud Point (First Revision),0,88,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001995,MSV1-88859913AB8A7EEE,IS 11903:2025,title,AIRCRAFT INNER TUBE AND TUBELESS TYRE VALVES - CORES AND CAPS - METHODS OF TEST (first revision),0,96,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001996,MSV1-444D0C6E45A92DC6,IS 12545:2025,title,Aircraft Methodology of Calculating Cargo Compartment Volumes ( First Revision ),0,80,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001997,MSV1-9EC3B6C1953AA0C1,IS 14389:2025,title,AIRCRAFT - PALLET DOLLEY - FUNCTIONAL REQUIREMENTS (first revision),0,67,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001998,MSV1-82B3EF7ED30EE70F,IS 19216:2025,title,SPACE SYSTEMS LIQUID ROCKET ENGINES AND TEST STANDS TERMS AND DEFINITIONS,0,73,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-001999,MSV1-D77C6D48FE4B7EBC,IS 19215:2025,title,Space Systems - The Measured Parameters at Firing Bench and Flight Tests of Liquid Rocket Engines,0,97,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002000,MSV1-0DD7658A52F354B1,IS 19224:2025,title,SPACE SYSTEMS - BELLOWS - DESIGN AND OPERATION,0,46,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002001,MSV1-9281F766D7E46C56,IS 19266:2025,title,SPACE SYSTEMS - ORBIT DETERMINATION AND ESTIMATION - PROCESS FOR DESCRIBING TECHNIQUES,0,86,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002002,MSV1-604547FDDE388207,IS 19271:2025,title,Space Systems - Structural Design - Loads and Induced Environment,0,65,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002003,MSV1-73E34D069E37B1A5,IS 19289:2025,title,SPACE SYSTEMS-RISK MANAGEMENT,0,29,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002004,MSV1-D564D16DD5DEBA84,IS 19290:2025,title,SPACE SYSTEMS PROJECT REVIEWS,0,29,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002005,MSV1-4E92E22FF6EFE753,IS 19302:2025,title,"SPACE SYSTEMS - SPACE LAUNCH COMPLEXES, INTEGRATION SITES AND OTHER FACILITIES - GENERAL TESTING GUIDELINES",0,107,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002006,MSV1-9B06A3E08DC7D237,IS 19265:2025,title,SPACE SYSTEMS - LITHIUM ION BATTERY FOR SPACE VEHICLES - DESIGN AND VERIFICATION REQUIREMENTS,0,93,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002007,MSV1-54DFC22595D8AEAA,IS 10854 (Part 3):2025,title,Cutter Suction Dredge Component - Specification Part 3 Ladder (First Revision),0,78,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002008,MSV1-88F5659126222C18,IS 19217:2025,title,SPACE SYSTEMS - DESIGN QUALIFICATION AND ACCEPTANCE TESTS OF SMALL SPACECRAFT AND UNITS,0,87,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002009,MSV1-09A2DDEFA3EF7F7A,IS 19258:2025,title,SPACE SYSTEMS - QUALIFICATION ASSESSMENT,0,40,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002010,MSV1-DF51EBA6C6165B1A,IS 1559 (Part 2):2025,title,Methods of Chemical Analysis of Ferrosilicon Part 2 Determination of Carbon (Second Revision),0,93,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002011,MSV1-6C81E3D7299A92A6,IS 1586 (Part 1):2025,title,Metallic materials Rockwell hardness testPart 1: Test method (Sixth Revision),0,77,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002012,MSV1-2D8E0BEEE7607974,IS 4027 (Part 6):2025,title,Methods for Chemical Analysis of Bronzes Part 6 Determination of Zinc by Complexometric EDTA Method (Second Revision),0,117,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002013,MSV1-6D06E0AE0F7EAFD0,IS 4027 (Part 8):2025,title,Methods for Chemical Analysis of Bronzes Part 8 Determination of Iron (Second Revision),0,87,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002014,MSV1-DC767FE0BCD5BD22,IS 4667 (Part 2):2025,title,Methods for Chemical Analysis of Silver-Copper Brazing Alloys Part 2 Determination of Silver Copper and Tin (First Revision),0,124,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002015,MSV1-5729BDD0197982B1,IS 5139:2025,title,Repair of cast iron castings by oxy-acetylene and manual metal arc welding - Recommendations (Second Revision),0,110,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002016,MSV1-9EF4C017AADC2D10,IS 6912:2025,title,Copper and Copper Alloys Forging Stock and Forging - Specification ( Third Revision ),0,85,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002017,MSV1-27551C0B45E920F5,IS 8362:2025,title,Copper and Copper Alloy Rolled Plates for Condensers and Heat Exchangers - Specification ( First Revision ),0,107,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002018,MSV1-6B6DC6B69C45BAAB,IS 12286:2025,title,Determination of Abrasive Wear Resistance of Hard Metals - Methods of Test ( First Revision ),0,93,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002019,MSV1-1A0140634A947B09,IS 19288:2025,title,SPACE SYSTEMS-INTEGRATED LOGISTIC SUPPORT,0,41,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002020,MSV1-E68B3AFAEF0E815A,IS 19297:2025,title,Ships and Marine Technology Cyber Safety,0,40,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002021,MSV1-210BFF6F0BAC17F6,IS 12308 (Part 5):2025,title,Methods for chemical analysis of cast iron and pig iron Part 5 Determination of phosphorus by alkalimetric method (for phosphorus 0.01 percent to 0.50 percent) (First Revision),0,176,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002022,MSV1-F10C53D452EE0B73,IS 12308 (Part 6):2025,title,Methods for chemical analysis of cast iron and pig iron Part 6 Determination of silicon by gravimetric method (for silicon 0.1 percent to 6.0 percent (First Revision),0,166,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002023,MSV1-877F7F4869B34AE3,IS 12308 (Part 7):2025,title,Methods for chemical analysis of cast iron and pig iron Part 7 Determination of nickel by dimethyl-glyoxime gravimetric method (for nickel 0.5 percent to 36 percent) (First Revision),0,182,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002024,MSV1-0BD8E529DCCA2763,IS 12308 (Part 10):2025,title,Methods for chemical analysis of cast iron and pig iron Part 10 Determination of manganese by arsenite (Volumetric) Method (up to 7.0 percent) (First Revision),0,159,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002025,MSV1-56ADB7130E25FFC3,IS 12571:2025,title,Methods for Determination of Green Strength by Transverse Rupture of Rectangular Compacts of Metallic Powder ( First Revision ),0,127,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002026,MSV1-58C10AE13DE8EB70,IS 17082:2025,title,Design and Construction of Continuous Pusher Type Coal /Oil/Gas Top Fired Reheating Furnaces - Guidelines ( First Revision ),0,124,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002027,MSV1-8D751ED5A4E79D14,IS 17795:2025,title,Metallic materials Uniaxial creep testing in tension Method of test (First Revision),0,84,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002028,MSV1-C0DBFA48EB74C2EF,IS 19301:2025,title,Hot-Rolled and Cold-Rolled Steel Strips Intended for Processing of Fully Processed Grain Oriented Electrical Steel - Specification,0,130,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-002029,MSV1-CEC6CD8705FFE9BB,IS 4246 : 2025,title,DOMESTIC GAS STOVE AND BUILT IN HOB FOR USE WITH LPG SPECIFICATION (Sixth Revision ),0,84,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
