hard_negative_id,requirement_id,tender_id,negative_standard_id,negative_standard_number,negative_title,similarity_score,negative_reason,source,validation_status
HN-V03-000504,SYN-REQ-00252,SYN-TENDER-00252,MSV1-1B2ACB868E5F718A,IS 1367 (Part 16):2002,Technical supply conditions for threaded steel fasteners: Part 16 designation system for fasteners (Third Revision),0.4,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000505,SYN-REQ-00253,SYN-TENDER-00253,MSV1-BA9BFF28F6859CD9,IS/IEC 60068 (Part 2/Sec 2):2007,Environmental Testing Part 2: Tests - Test B Section 2: Dry Heat,0.3043,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000506,SYN-REQ-00253,SYN-TENDER-00253,MSV1-339433C5D0AFDA6F,IS/IEC 60068 (Part 2/Sec 42):2003,Environmental testing - Part 2 Tests Section 42 Test Kc: Sulphur dioxide test for contacts and connections,0.2963,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000507,SYN-REQ-00254,SYN-TENDER-00254,MSV1-0F0C4E41CC5D81C1,IS 16532:2017,APP Modified Bituminous Waterproofing and Damp-Proofing Membrane with Polyester Reinforcement - Specification,0.5,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000508,SYN-REQ-00254,SYN-TENDER-00254,MSV1-404EA9F850872249,IS 16526:2017,Atactic polypropylene (APP) modified bituminous waterproofing and damp-proofing membrane with glass fibre reinforcement - Specification,0.3846,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000509,SYN-REQ-00255,SYN-TENDER-00255,MSV1-061192ED8ED68A4A,IS 3585:2018,"Ready mixed paint, aluminium, brushing, priming, water resistant for woodwork - Specification (First Revision)",0.4091,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000510,SYN-REQ-00255,SYN-TENDER-00255,MSV1-FDAA5EDF2FFD78E0,IS 104:2017,"Specification for ready mixed paint, brushing, zinc chrome, priming (Third Revision)",0.381,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000511,SYN-REQ-00256,SYN-TENDER-00256,MSV1-6F3E9CF528112016,IS 2677:1979,"Dimensions for wrought aluminium and aluminium alloys, plates and hot - Rolled sheets (First Revision)",0.32,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000512,SYN-REQ-00256,SYN-TENDER-00256,MSV1-04E878D0B5215BF3,IS 16998:2018,Hot - Rolled steel plates - Tolerances on dimensions and shape,0.3043,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000513,SYN-REQ-00257,SYN-TENDER-00257,MSV1-2B8F3F5FCC9BA0F9,IS 15061:2002,Automotive vehicles - Flammability requirements,0.3636,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000514,SYN-REQ-00257,SYN-TENDER-00257,MSV1-354E5E585285811D,IS 11140:2024,Automotive Vehicles — Footrests for Two - Wheeled Motor Vehicles — Requirements (First Revision),0.2353,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000515,SYN-REQ-00258,SYN-TENDER-00258,MSV1-20F792E0924EFE59,IS 4091:1979,Code of practice for design and construction of foundations for transmission line towers and poles (First Revision),0.4074,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000516,SYN-REQ-00258,SYN-TENDER-00258,MSV1-87F68AB4F994D807,IS 11233:1985,"Code of practice for design and construction of radar antenna, microwave and TV tower foundations",0.3704,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000517,SYN-REQ-00259,SYN-TENDER-00259,MSV1-E3B7D83F98A6D404,IS/ISO 15118 (Part 8):2020,Road Vehicles - Vehicle to Grid Communication Interface Part 8: Physical Layer and Data Link Layer Requirements for Wireless Communication (First Revision),0.6,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000518,SYN-REQ-00259,SYN-TENDER-00259,MSV1-DB0E7F421461D19D,IS/ISO 15118 (Part 5):2018,Road vehicles - Vehicle to grid communication interface: Part 5 physical layer and data link layer conformance test,0.5417,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000519,SYN-REQ-00260,SYN-TENDER-00260,MSV1-60A0CA84A6F90365,IS 12679:2023,By-Product Gypsum for Construction - Specification (Second Revision),0.2,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000520,SYN-REQ-00260,SYN-TENDER-00260,MSV1-8F27C798F02C3A59,IS 19409:2025,SERVICE VALVES FOR AIR CONDITIONING AND REFRIGERATION PURPOSES - SPECIFICATION,0.1875,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000521,SYN-REQ-00261,SYN-TENDER-00261,MSV1-C5D64197CAED8592,IS/QC 260500:2000,Transformers and inductors for use in electronic and telecommunication equipment: Part 6 Secal specification for inductors on the basis of capABility approval procedure,0.5938,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000522,SYN-REQ-00261,SYN-TENDER-00261,MSV1-082BF33B5A1498A3,IS/QC 260100:1998,Transformers and inductors for use in electronic and telecommunication equipment: Part 2 Secal specification for signal transformers on the basis of capABility approval procedure,0.5758,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000523,SYN-REQ-00262,SYN-TENDER-00262,MSV1-98DD992119779EA2,IS 6179:1971,Specification and safety requirements for - Rigid sided playpens,0.5714,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000524,SYN-REQ-00262,SYN-TENDER-00262,MSV1-FDC08FD84406DEC8,IS/IEC 63318:2022,SELV d.c. Systems Conforming to the ESMAP Multi-Tier Framework Tier 2 and Tier 3 Requirements for Household Electricity Supply -Specification,0.2143,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000525,SYN-REQ-00263,SYN-TENDER-00263,MSV1-2D53BB16EC7F400E,IS 17657:2021,Textile floor coverings - Methods for determination of mass,0.5714,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000526,SYN-REQ-00263,SYN-TENDER-00263,MSV1-FF9626EE7F5CF6EF,IS 17488:2020,Textile Floor Coverings - Determination of Resistance to Delamination,0.375,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000527,SYN-REQ-00264,SYN-TENDER-00264,MSV1-7180B17CF62EFE2A,IS 17224:2019,Tools for Pressing — Guide plates — U- and V-blocks,0.6,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000528,SYN-REQ-00264,SYN-TENDER-00264,MSV1-146D0B5543C3EC22,IS 19185:2025,Tools for pressing - Sliding plates,0.25,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000529,SYN-REQ-00265,SYN-TENDER-00265,MSV1-B3AE01C5253B58DE,IS 13666:1993,Energy storage capacitors - Specification,0.3636,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000530,SYN-REQ-00265,SYN-TENDER-00265,MSV1-59F94A26EEA1B302,IS 19300:2025,Electrolyte Formulations for Energy Storage Technologies - Specification,0.2857,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000531,SYN-REQ-00266,SYN-TENDER-00266,MSV1-9ACC9EEA8D90BF6F,IS 6747:2018,Chewing gum - Specification (Second Revision),0.4167,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000532,SYN-REQ-00266,SYN-TENDER-00266,MSV1-60A0CA84A6F90365,IS 12679:2023,By-Product Gypsum for Construction - Specification (Second Revision),0.3333,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000533,SYN-REQ-00267,SYN-TENDER-00267,MSV1-A386AD3E540C8D1E,IS 7879 (Part 3):2025,Aeronautical and Astronautical - Glossary of Terms Part 3 Structure ( First Revision ),0.6111,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000534,SYN-REQ-00267,SYN-TENDER-00267,MSV1-3D8A1E7C8CD7D8E0,IS 7879 (Part 4):2025,Aeronautical and Astronautical - Glossary of Terms Part 4 Aerodynamics ( First Revision ),0.45,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000535,SYN-REQ-00268,SYN-TENDER-00268,MSV1-45F8B7782D21E344,IS/ISO/IEC 29100:2024,Information Technology - Security Techniques - Privacy Framework (First Revision),0.5333,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000536,SYN-REQ-00268,SYN-TENDER-00268,MSV1-5E286689CE8E7ED2,IS/ISO/IEC 29101:2018,Information Technology - Security Techniques - Privacy Architecture Framework,0.375,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000537,SYN-REQ-00269,SYN-TENDER-00269,MSV1-03268E5211CA256C,IS 8400:2025,2 4-DINITRO-CHLOROBENZENE - SPECIFICATION (First Revision),0.5,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000538,SYN-REQ-00269,SYN-TENDER-00269,MSV1-10B78AB22184EF9E,IS 8195:2025,4-Nitro-Chlorobenzene - Specification (First Revision),0.3333,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000539,SYN-REQ-00270,SYN-TENDER-00270,MSV1-88BBCC0B85B3D707,IS 493 (Part 2):2019,Specification for general purpose machinery and spindle oils: Part 2 spindle oils (Second Revision),0.5789,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000540,SYN-REQ-00270,SYN-TENDER-00270,MSV1-6942D8A36B786DFF,IS 2494 (Part 1):1994,V - Belts - Endless V - Belts for industrial purposes: Part 1 general purpose - Specification (Second Revision),0.3478,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000541,SYN-REQ-00271,SYN-TENDER-00271,MSV1-5845C6334253DA28,IS 13976:1994,Method of end blow - Off pressure test for composite cans,0.3182,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000542,SYN-REQ-00271,SYN-TENDER-00271,MSV1-BF5BEAAD7467B8EA,IS 13047:1991,Method for determination of strength of rock materials in triaxial compression,0.2083,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000543,SYN-REQ-00272,SYN-TENDER-00272,MSV1-4B3F9D50B896EAD8,IS 15138:2024,Textiles - Jute Bags For Packing 50 Kg Sugar - Specification (second revision),0.2692,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000544,SYN-REQ-00272,SYN-TENDER-00272,MSV1-59E4B7ACA71DC0E2,IS 16372:2015,Textiles - Jute bags for packing up to 30 kg foodgrains - Specification,0.2692,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000545,SYN-REQ-00273,SYN-TENDER-00273,MSV1-44BDADFC8332A6DF,IS 8776:2024,Valve Fittings for Use With Liquefied Petroleum Gas (LPG) Cylinders up to and Including 13 Litre Water Capacity - Specification (Second Revision),0.3448,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000546,SYN-REQ-00273,SYN-TENDER-00273,MSV1-6FE8131DA0706543,IS 9573 (Part 1):2017,Rubber hose for liquefied petroleum gas (Lpg) - Specification: Part 1 industrial application (Fourth Revision),0.3333,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000547,SYN-REQ-00274,SYN-TENDER-00274,MSV1-79401F8FB8D9CFCC,IS 19070:2025,Implants for Surgery - Two-Part Addition-Cure Silicone Elastomers,0.6,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000548,SYN-REQ-00274,SYN-TENDER-00274,MSV1-1455F6ECF84356B7,IS 18359:2023,Implants for surgery - Hydroxyapatite Part 2 Thermally sprayed coatings of hydroxyapatite,0.1905,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000549,SYN-REQ-00275,SYN-TENDER-00275,MSV1-CBB8C9BBA834B626,IS 5620:2020,Recommendations for Structural Design Criteria for Low Head Slide Gates ( Third Revision ),0.6471,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000550,SYN-REQ-00275,SYN-TENDER-00275,MSV1-28170D40524235E9,IS 4623:2000,Recommendations for structural design of radial gates (Third Revision),0.3684,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000551,SYN-REQ-00276,SYN-TENDER-00276,MSV1-477D1B147B40DA59,IS 14178:1994,Pressurized Irrigation Equipment Terminology,0.3636,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000552,SYN-REQ-00276,SYN-TENDER-00276,MSV1-2B61CF337F6978A3,IS 12786:2024,Irrigation Equipment - Polyethylene Pipes for Irrigation Laterals - Specification (First Revision),0.1765,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000553,SYN-REQ-00277,SYN-TENDER-00277,MSV1-EBB1F76E63E7B672,IS 19227 (Part 1):2025,Breathing System Filters for Anaesthetic and Respiratory Use Part 1: Salt Test Method to Assess Filtration Performance,0.44,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000554,SYN-REQ-00277,SYN-TENDER-00277,MSV1-524E1F72A3AB8500,IS 16855 (Part 2):2018,Current and Voltage Sensors or Detectors to be used for Fault Passage Indication Purposes part 2 System Aspects,0.2333,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000555,SYN-REQ-00278,SYN-TENDER-00278,MSV1-F273AA8C15BF3111,IS 10017:1981,Code of practice for construction of cocoa beans storage structures,0.6,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000556,SYN-REQ-00278,SYN-TENDER-00278,MSV1-63EAA9B5A69FA98A,IS 6399:2023,Construction of coffee seed storage structures - Code of practice (first revision),0.3158,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000557,SYN-REQ-00279,SYN-TENDER-00279,MSV1-888A2105E7288552,IS 15976:2013,Steel reels and drums for bare conductors - Specification,0.5714,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000558,SYN-REQ-00279,SYN-TENDER-00279,MSV1-3B159D1D096879CA,IS 1778:1980,Specification for reels and drums for bare conductors (First Revision),0.4375,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000559,SYN-REQ-00280,SYN-TENDER-00280,MSV1-BDAB1F4C67C230A6,IS 3025 (Part 27/Sec 3):2021,Methods of Sampling and Test (Physical and Chemical) for Water and Wastewater Part 27 Cyanides Section 3 Methods Using Continuous Flow Analysis (CFA),0.5517,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000560,SYN-REQ-00280,SYN-TENDER-00280,MSV1-18CF0C6FB0CA0629,IS 3025 (Part 60/Sec 2):2022,Methods of Sampling and Test Physical and Chemical for Water and Wastewater Part 60 Fluoride Section 2 Method using flow injection analysis FIA and spectrometric detection after off-line distillation,0.4444,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000561,SYN-REQ-00281,SYN-TENDER-00281,MSV1-C993E5F49B7D2E0E,IS/ISO 6496:1999,Animal feeding stuffs - Determination of moisture and other volatile matter content,0.6111,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000562,SYN-REQ-00281,SYN-TENDER-00281,MSV1-E0801A01AAEBF0B2,IS/ISO 672:1978,Soaps - Determination of moisture and volatile matter content - Oven method,0.3333,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000563,SYN-REQ-00282,SYN-TENDER-00282,MSV1-EE079D577454674B,IS 14743:2024,Irrigation Equipment - Hydrocyclone Filters - Specification (First Revision),0.5,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000564,SYN-REQ-00282,SYN-TENDER-00282,MSV1-CA51E311FDBE1D6A,IS 14606:2022,Irrigation Equipment — Granulated Media Filters — Specification ( First Revision ),0.375,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000565,SYN-REQ-00283,SYN-TENDER-00283,MSV1-E32CBB1B629D67D3,IS 9611:2026,SPECIFICATION FOR CUTTING OIL SOLUBLE CLEAR First Revision of IS 9611,0.3,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000566,SYN-REQ-00283,SYN-TENDER-00283,MSV1-EFFF058DE0CAD3B3,IS 16061:2026,HYDROGEN FUEL QUALITY PRODUCT SPECIFICATION Second Revision of IS 16061,0.25,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000567,SYN-REQ-00284,SYN-TENDER-00284,MSV1-002303AAFF5A1F93,IS 15963 (Part 2):2016,"Graphic technology - Process control for the production of half - Tone colour separations, proof and production prints: Part 2 offset lithographic processes (First Revision)",0.5294,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000568,SYN-REQ-00284,SYN-TENDER-00284,MSV1-3AEBADFE2AAC63BB,IS 15963 (Part 6):2022,Graphic technology - Process control for the production of half - Tone colour separations proof and production prints: Part 6 flexographic printing Second Revision,0.5,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000569,SYN-REQ-00285,SYN-TENDER-00285,MSV1-AF464C7B8A7C1AD8,IS 19242:2025,SPACE SYSTEMS-GUIDELINES TO DEFINE THE MANAGEMENT FRAMEWORK FOR A SPACE PROJECT,0.2727,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000570,SYN-REQ-00285,SYN-TENDER-00285,MSV1-CAF82A75786DDA69,IS/ISO 55011:2024,Asset management Guidance for the development of public policy to enable asset management,0.2174,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000571,SYN-REQ-00286,SYN-TENDER-00286,MSV1-25BE1098019365FA,IS 9537 (Part 1):1980,Specification for conduits for electrical installations: Part 1 general requirements,0.6,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000572,SYN-REQ-00286,SYN-TENDER-00286,MSV1-03A92D851B2EF5C7,IS 14768 (Part 1):2000,Conduit fittings for electrical installations - Specification: Part 1 general requirements,0.4706,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000573,SYN-REQ-00287,SYN-TENDER-00287,MSV1-7A80F0DC3A66C2D5,IS 11595:1992,"Surgical instruments - Peritoneum, forceps, McKulicz's pattern - Shape and dimensions",0.5882,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000574,SYN-REQ-00287,SYN-TENDER-00287,MSV1-10B9A1B9613A59C0,IS 7561:1992,"Surgical instruments - Forceps, Gallstone, Desjardin's pattern - Shape and dimensions",0.4211,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000575,SYN-REQ-00288,SYN-TENDER-00288,MSV1-0A7B523440937E02,IS/IEC 61076 (Part 1):2019,Connectors for electronic equipment Product requirements Part 1: Generic specification,0.3158,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000576,SYN-REQ-00288,SYN-TENDER-00288,MSV1-A0F78D6E904521C8,IS/ISO 18250 (Part 1):2018,Medical devices - Connectors for reservoir delivery systems for healthcare applications - Part 1 General requirements and common test methods,0.28,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000577,SYN-REQ-00289,SYN-TENDER-00289,MSV1-10E0D11BAB6B0242,IS 13109 (Part 1):1991,"Specification for electronic equipment/systems for use in coal and metalliferrousmines: Part 1 definitions, general requirements and tests",0.4615,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000578,SYN-REQ-00289,SYN-TENDER-00289,MSV1-129872BA36D7B756,IS 13109 (Part 10/Sec 1):1991,Specification for electronic equipment/systems for use in coal and metalliferrousmines: Part 10 requirements for monitoring systems: Sec 1 production monitoring systems,0.4444,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000579,SYN-REQ-00290,SYN-TENDER-00290,MSV1-8E07FDB90B9A883F,IS 19340:2025,Naturopathy Leg Massage Therapy- Code of Practice,0.5,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000580,SYN-REQ-00290,SYN-TENDER-00290,MSV1-B96F0F1350069C83,IS 19630:2026,Naturopathy Back Massage Therapy — Code of Practice,0.4,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000581,SYN-REQ-00291,SYN-TENDER-00291,MSV1-E5D9EDDF2D5D92A6,IS 2512:1978,Specification for miners cap - Lamp batteries (Lead - Acid Type) (First Revision),0.381,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000582,SYN-REQ-00291,SYN-TENDER-00291,MSV1-198404394CC0ECA8,IS 6071:1986,Specification for synthetic separators for lead - Acid batteries (First Revision),0.35,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000583,SYN-REQ-00292,SYN-TENDER-00292,MSV1-F3AA0EF7D426AB29,IS 101 (Part 7/Sec 1):1989,"Methodsof sampling and test for paints, varnishes and related produdTs: Part 7 environmental tests on paint films: Sec 1 resistance to water (Third Revision)",0.5758,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-000584,SYN-REQ-00292,SYN-TENDER-00292,MSV1-53C7469BC1B4CAA0,IS 101 (Part 5/Sec 1):1988,"Methods of sampling and test for paints, varnishes and related products: Part 5 mechanical test on paint films: Sec 1 hardness tests (Third Revision)",0.5455,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
