pair_id,query,standard_id,label,record_type,synthetic_flag,validation_status
SPAIR-B31A061979860AC5,Need applicable Indian Standard for Martensitic steel and austenitic high alloy steel castings for high temperature corrosion services - Specification (Second Revision),MSV1-3AD72D1A6FC3FCF9,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-C962CC8902C9A19C,Need applicable Indian Standard for Specification for shell and tube type heat exchangers,MSV1-5B786FF772788379,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E33721F0254A169E,"Need applicable Indian Standard for Specification for clippers, hair, animal, hand - Operated",MSV1-CAB055686858D79A,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-69D85661E7FDCA12,Need applicable Indian Standard for Specification for cotton NEWAR (second revision),MSV1-155176D62228743B,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-FB58BF956BBD601E,"Need applicable Indian Standard for Citric Acid, Food Grade — Specification (First Revision)",MSV1-6D115C876BF03E36,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-72C42417734F0B9D,Need applicable Indian Standard for Guidelines for tests and trials of shipboard air - Conditioning systems,MSV1-DD90178CC49C2630,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-43BAB7531B2A01B9,Need applicable Indian Standard for Red phosphorus - Specification (First Revision),MSV1-BDF1111CEAA8ED16,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-55F4134C5C4B3B01,Need applicable Indian Standard for Ships and marine technology - Servicing of inflatable life-saving appliances - Part 5: Inflated rescue boats,MSV1-07DC96A027739E2C,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-3D238B7116040101,"Need applicable Indian Standard for Photovoltaic (PV) Systems - Requirements for Testing, Documentation and Maintenance Part 3 Photovoltaic Modules and Plants Outdoor Infrared Thermography",MSV1-ACFD49BD8F7BCFD0,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-55ECC0FC53355321,Need applicable Indian Standard for Electric Vehicle Conductive Charging System Part 24 : Digital Communication between a DC Electric Vehicle Supply Equipment and an Electric Vehicle for control of DC Charging,MSV1-7AF375B4E2A20397,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-5AAFEF1C865A4640,Need applicable Indian Standard for Diagnostic X-ray Tube With Rotating Anode: Part 1 Type Dra 1,MSV1-6240F2CB7D1CDBEC,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-CF69F15C80345DC3,Need applicable Indian Standard for Nuclear energy vocabulary : Part 1 general terminology,MSV1-917067B007F629B8,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-7E7C18D7AD32C071,Need applicable Indian Standard for Code of practice for design and construction of ring foundation,MSV1-0AD2692595842646,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A2F178C96D8CF3EF,Need applicable Indian Standard for Acetone Code of Safety (First Revision),MSV1-843F847820274560,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-898E8F624474D770,Need applicable Indian Standard for Specification for driver and bender for rush intramedullary pin,MSV1-BDE2FCC318B24E78,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-0B07607813BC53CB,Need applicable Indian Standard for Code of Practice for Treatment of Water for Locomotive Boilers (First Revision),MSV1-8732E8E09EFE74CD,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-1C05F6B88565AD9E,Need applicable Indian Standard for FLOATING DAIRY THERMOMETRES - SPECIFICATION (Second Revision),MSV1-B0E51D2758DB0F71,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-5B378FE7CA38CFDF,Need applicable Indian Standard for Specification for reinforced concrete dust bins,MSV1-451FD02A1D7B5AD6,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-DFEC151F39143981,Need applicable Indian Standard for Method for determination of chloride content of textile materials first revision of IS 4202,MSV1-17E5DCDCA1F35D2E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-088E47BDB23DF4BE,Need applicable Indian Standard for Deflection for straight sided mechanical presses - Specification,MSV1-7A79D2C8C458AB8C,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-3714468EB29FDCB3,Need applicable Indian Standard for Dentistry Refractory Investment and Die Material,MSV1-82A836660DAD7670,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-F072792619700841,Need applicable Indian Standard for Automotive vehicles - Two wheelers - Acceleration performance - Method of evaluation (Second Revision),MSV1-2DD9D1F529DEC8C3,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-80CFEAD38383A72E,Need applicable Indian Standard for Conveyor Belting - Solid Woven Cotton Synthetic Impregnated and Unimpregnated - Specification Part 1 Aeroslide Belting for Air Gravity Conveyor,MSV1-CE0EB1D6FA30BB5E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A72AB996043E4378,Need applicable Indian Standard for Carbide tipped slot drills with parallel shanks -- Specification (first Revision),MSV1-D4F138E973F6FCD6,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-872D6BEBE2E8183C,"Need applicable Indian Standard for DDT, technical - Specification (third revision)",MSV1-A7351661BCC347C5,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-C5EFBC30C1558992,Need applicable Indian Standard for Guide for use of dental materials,MSV1-CB3DD4FBB15338B1,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-0432AECCCE1A6210,Need applicable Indian Standard for Pneumatic cylinders purchase - Specification (First Revision),MSV1-AC988A6B9A6E0C4D,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-0AF99559895E6446,"Need applicable Indian Standard for Stability Tests for Side Loader Trucks (ISO 13563 : 2001, MOD) (First Revision)",MSV1-CF3D0F3E2A888312,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-33F1913A75481383,Need applicable Indian Standard for Precast Concrete Paving Flags - Specification Amendment - 1,MSV1-D0C817266C0F7D9D,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-BBC7724E6EFF131E,Need applicable Indian Standard for Veterinary Surgical Instruments - Teat Dilators (Hudson) - Specification (First Revision),MSV1-FA4C4FC2FA2EDD17,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-6793707FC12DE072,Need applicable Indian Standard for Specification for laboratory weights,MSV1-D3295F95C476AB58,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-9B0816ABC2EBD61F,Need applicable Indian Standard for Specification for high density polyethylene bucket (First Revision),MSV1-117B6E40F3D01C3C,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-8E1D619C01F1B4FA,Need applicable Indian Standard for Specification for roving punches,MSV1-80E6D85C7AB1D4FB,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-3DC6C963BDAF1639,Need applicable Indian Standard for Equal Cross Body for Oil Hydraulic Coupling Specification Part 1 Made from Forgings,MSV1-38E991B49571AE2A,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A4D0F952321F6F44,Need applicable Indian Standard for Safety of machinery - Trapped key interlocking devices - Principles for design and selection,MSV1-CDD0123B104898E6,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-972DBA88E59DE178,Need applicable Indian Standard for TEXTILES - BIAXIAL TENSILE PROPERTIES OF WOVEN FABRIC - DETERMINATION OF MAXIMUM FORCE AND ELONGATION AT MAXIMUM FORCE USING THE GRAB METHOD,MSV1-5A4C0BDF591E4BFF,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-F89BCFF98A30FB5B,Need applicable Indian Standard for Davis-Boyle Gag Frame and Tongue Plates Specification First Revision,MSV1-3C0B177A31ABACAC,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-59D6310AC711D512,Need applicable Indian Standard for Specification for borax for cosmetic industry,MSV1-EA1FEEC45B5DD16F,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-1CEC0D474FCCB47A,Need applicable Indian Standard for Guide for Storage of Peaches (First Revision),MSV1-9258950FC55A70AE,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E94D78E7F40B4AE6,Need applicable Indian Standard for Cleaning Inspection and Repair of Firefighters Personal Protective Equipment PPE,MSV1-4EC6E1B512A8A117,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-5A893AE183270FA8,Need applicable Indian Standard for GENERAL PURPOSE GLASS THERMOMETERS - SPECIFICATION PART 2 ENCLOSED-SCALE THERMOMETERS (Third Revision),MSV1-870C8ED776485942,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-97DE1DF48C3DDB66,Need applicable Indian Standard for Alarm and electronic security systems Social alarm systems Part 5: Interconnections and communications,MSV1-977650DB8FAA6CD1,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-EB12AEE697ECB972,Need applicable Indian Standard for Glossary of terms and symbols relating to rock mechanics,MSV1-7D7CBFC0EB57E48F,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-B7C986E89A642E7B,Need applicable Indian Standard for Maintenance and Use of Friction and Hydraulic Props and Link Bars - Code of Practice ( First Revision ),MSV1-BDD999AC742A7981,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-ABF1BD8CF2E6F904,Need applicable Indian Standard for Dimensions of cathode - Ray tubes: Part 2 bases,MSV1-82885B9D2149C6BE,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-920B478CC5E9256E,Need applicable Indian Standard for Fire fighting - Shovel for forest fires - Specification,MSV1-C41470BCFC873FED,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-DC6BF3E431F5E76B,Need applicable Indian Standard for Method for sensory evaluation of paneer/chhana,MSV1-C09B706BFBE46C81,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-0C3CEB95BBD1AB62,Need applicable Indian Standard for Respiratory Protective Devices - Methods of Test and Test Equipment : Part 3 Determination of Particle Filter Penetration,MSV1-6427DC79B2DC0B28,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-23899295795C49CC,Need applicable Indian Standard for Carbide tipped end mills with parallel shanks -- specification (first revision),MSV1-CA44CFE9BAF2D612,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-43704D18ACB8C7A4,Need applicable Indian Standard for PRINTING INK USED FOR SILK SCREEN PRINTING CODE OF PRACTICE,MSV1-603A36C1AF298E2D,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-C1B32AFB8A14A9E7,Need applicable Indian Standard for Care and Maintenance of Brushes - Code of Practice Part 2 Brushes other than Pan-Set Brushes (First Revision),MSV1-6DA5088B895AE836,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-4D9826E7598C5434,Need applicable Indian Standard for Sewing Machine for Household Purposes - Feed Rock Shaft Crank - Specification ( First Revision ),MSV1-F8EE076E603B107F,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-6E70A81667EADA93,Need applicable Indian Standard for Mechanical pencils for technical drawings Part 3: Black leads Bending strengths of HB leads,MSV1-0CD7ED2F03732BDF,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-B69565BF5A150F7E,Need applicable Indian Standard for Steel Cylinders for Compressed Gases - Code of Practice Part 12 Gases for Medical Use ( First Revision ),MSV1-592169B4CFB4455F,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-B107A522CE07E623,Need applicable Indian Standard for FOLLOW-UP FORMULA-COMPLEMENTARY FOODS - SPECIFICATION (First Revision of IS 15757) Amendment - 1,MSV1-FB96029BA9B49877,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-4F33BA7A47031452,Need applicable Indian Standard for Lead - Acid starter batteries for diesel - locomotives and rail cars - Specification (First Revision),MSV1-FFD8EE40449EDE7E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-90C050D9EB0D2DA0,Need applicable Indian Standard for Personal fall arrest systems - Specification : Part 7 Single point anchor devices,MSV1-A4DA3F88C95F5D28,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-D67FC3C501E0946C,Need applicable Indian Standard for Implants for Surgery – Metallic Materials Part 4 Cobalt-Chromium-Molybdenum Casting Alloy,MSV1-566AB9A0C8EC2983,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A03A2B67B3BFD8D4,"Need applicable Indian Standard for Tar and Bituminous Materials - Determination of Saturates, Naphthene Aromatics, Polar Aromatics, and Asphaltenes - Methods of Test",MSV1-045A263A8BD59B83,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-BCF263004EB95ECF,Need applicable Indian Standard for Dimensions for porcelain transformer bushings for use in lightly polluted atmospheres: Part 8- 52 kV bushings: Sec 1 porcelain part,MSV1-95EEBEE146FBCCF1,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-7E50C914F5E19E94,Need applicable Indian Standard for Safety of barrage and weir structures - Guidelines,MSV1-72C6B17232B140DB,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-3011F4B262A2C139,Need applicable Indian Standard for 3-D Scanning Methodologies for Internationally Compatible Anthropometric Databases Part 1 Evaluation Protocol for Body Dimensions Extracted From 3-D Body Scans,MSV1-46D57688623495D5,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-205B01816A370A76,Need applicable Indian Standard for Water safety signs and beach safety flags: Part 3 guidance for use,MSV1-F50B21D6D08C3237,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-7BC832EF498AFE2C,"Need applicable Indian Standard for Pliers and nippers — Slip joint pliers — Dimensions and test values (ISO 9343 : 2021, MOD) ( Second Revision )",MSV1-8A2B1BB926743F92,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-312A6C4D73376840,Need applicable Indian Standard for Lead acid storage batteries for motor vehicles - Valve regulated type,MSV1-B1001514A260B2D7,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-D2BD27FBE6DEA46A,Need applicable Indian Standard for Timber for Aircraft Construction in Converted Form (Finished Form) - Specification (Second Revision),MSV1-6847293C0843FDC8,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E2B9979C8AC94983,Need applicable Indian Standard for Packaging - Sacks made from thermoplastic films - Vocabulary (First Revision),MSV1-D555FA473625115B,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A93015958042301F,Need applicable Indian Standard for Salt for Hide Curing (Wet-Salting) - Specification (Third Revision),MSV1-C0188A0782D1EA4F,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-78A516E9EA2FCB6F,Need applicable Indian Standard for Measurement and prediction of the ambient dose equivalent from patients receiving iodine 131 administration after thyroid ablation Part 1 : During the hospitalization,MSV1-6CB841588B1BA564,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-6C4A9E59296A6B5C,Need applicable Indian Standard for Polyethylene Fittings for Use with Polyethylene Pipes for the Supply of Gaseous Fuels - Specification: Part 1 Fittings for Socket Fusion Using Heated Tools,MSV1-B91FE46E96CABB10,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-755EB6319F40F518,Need applicable Indian Standard for Requirements for packing of pesticides: Part 4 fumigants (First Revision),MSV1-0DAA2DA2C20D5C66,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-D252B23E66317447,Need applicable Indian Standard for HIGH DENSITY POLYETHYLENE (HDPE) CRATES FOR MILK POUCHES - SPECIFICATION (first revision),MSV1-5A3273CB7D37C4D6,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-FF051DAB7348E1AA,Need applicable Indian Standard for Inverse dovetail cutters and dovetail cutters with cylindrical shanks (third revision),MSV1-C9F1CEE9EFF973FB,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A1EF4D80449BE4D6,Need applicable Indian Standard for Specification for electronic equipment/systems for use in coal and metalliferrousmines: Part 10 requirements for monitoring systems: Sec 1 production monitoring systems,MSV1-129872BA36D7B756,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-B587F904387CEC41,Need applicable Indian Standard for Rubber - General Procedures for Preparing and Conditioning Test Pieces for Physical Test Methods ( First Revision ),MSV1-949C7703ED0CD68B,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-9ACE80AB68D03973,Need applicable Indian Standard for Determination of Dithiocarbamate Pesticide Residues in Fruits and Vegetables - Method of Test,MSV1-C2DF30F70BBF920A,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-AA81DD0EB324B67A,Need applicable Indian Standard for Diclofop methyl EC - Specification,MSV1-8FAD318DDA3EEBF5,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-9118E4EC0A634D6E,Need applicable Indian Standard for Code of Practice for Thin-Walled Tube Sampling of Soils (Second Revision),MSV1-F593D804940235DB,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-40656A2DDF971903,Need applicable Indian Standard for Specification for Farm Drainage Concrete Tiles,MSV1-448C692AA3C56426,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-C0C8820380285E9C,Need applicable Indian Standard for Fasteners - Solid drilled tubular and semi - Tubular rivets - Specification (First Revision),MSV1-035829434884FAB4,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-3A9BE747E4E97CD5,Need applicable Indian Standard for Methods for detection of bacteria responsible for food poisoning: Part 7 general guidance on methods for isolation and identification of shigella,MSV1-E058E68190BCF1D2,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-63DA8058D7F796DF,Need applicable Indian Standard for Specification for electronic weighing - In - Motion systems: Part 2 requirements,MSV1-F6ED5671DB6481B4,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-7BAD63D5DCA29A10,Need applicable Indian Standard for Semiconductor optoelectronic devices for fibre optic system applications: Part 2 measuring methods (First Revision),MSV1-FB3F1382F0875423,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-549497FC8083E269,Need applicable Indian Standard for Prefilled syringes Part 3 Seals for dental local anaesthetic cartridges,MSV1-62AD78C5AAB6CE77,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-221A393F13B3FFBF,Need applicable Indian Standard for Specificati - On for photoelectric spectrophotometer (Single Beam Type),MSV1-1A45D52A1263FA9D,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A4DF51A18233E3D1,"Need applicable Indian Standard for Rubber - Raw,naturaland synthetic - Methods for sampling and sample preparation (First Revision)",MSV1-56058F2B0D273526,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-73674BD184CDBA71,"Need applicable Indian Standard for Timber Technology and Utilization of Wood, Bamboo and Cane - Glossary of Terms (Third Revision)",MSV1-8CADE6B30BC65304,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-772EA7AABD71C237,Need applicable Indian Standard for Protective Clothing - Mechanical Properties - Test Method for the Determination of the Resistance to Puncture and Dynamic,MSV1-002CCB8D4DC1A0BD,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-00239FC422549874,Need applicable Indian Standard for Crop Protection Equipment — Belly-Mounter Hand-Rotary Duster — Specification,MSV1-A7B4564986731D80,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-6E2F7321795256D7,Need applicable Indian Standard for Information Technology - Coding of Audio-Visual Objects Part 1 Systems,MSV1-EAFF1778160B9EAA,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-F931A426322356C1,Need applicable Indian Standard for Vitreous China Sanitary Appliances —Specification Part 16 Specific Requirements of Washdown Wall Mounted Water Closets (First Revision),MSV1-CDAB7598DB2882E6,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E3F88770BDE2CEF5,Need applicable Indian Standard for Improving transparency in financial and business reporting Harmonization topics - Part 2: Guidelines for data point modelling,MSV1-825B0D21B06FEC16,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-F3ABCD5C329C01E1,"Need applicable Indian Standard for Food hygiene - Code of practice for manufacture, storage and sale of ice cream (First Revision)",MSV1-83FADEF9C2A64566,POSITIVE,SYNTHETIC,True,SYNTHETIC
