document_id,standard_id,standard_number,validation_status,record_type,synthetic_flag
DOC-98262C6E4B618412,MSV1-98262C6E4B618412,IS 16618:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-97F54028B3C82AA3,MSV1-97F54028B3C82AA3,IS/IEC 61968 (Part 2):2011,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1F9730774F581A67,MSV1-1F9730774F581A67,IS/IEC 61968 (Part 6):2015,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-931BA3A195F77AD5,MSV1-931BA3A195F77AD5,IS 16484:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-00FA8F816FCEA7FB,MSV1-00FA8F816FCEA7FB,IS 16659:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A8050DB06FA19D8E,MSV1-A8050DB06FA19D8E,IS 2026 (Part 6):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-EB5CE1A8D253AEDB,MSV1-EB5CE1A8D253AEDB,IS 3961 (Part 7):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-215B0FFAD0B7320F,MSV1-215B0FFAD0B7320F,IS/ISO 6014:1986,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-DE637DE333105691,MSV1-DE637DE333105691,IS/ISO 10533:1993,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-226340D2BEF032D4,MSV1-226340D2BEF032D4,IS 16463 (Part 12):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C63D35693B28A81A,MSV1-C63D35693B28A81A,IS 16552:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-FB2E89656F9A63A7,MSV1-FB2E89656F9A63A7,IS 16561 (Part 1):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-EB0A974190292371,MSV1-EB0A974190292371,IS 16561 (Part 4):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-17D998B3127C890A,MSV1-17D998B3127C890A,IS 16568:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D9F884AF6DEC08A5,MSV1-D9F884AF6DEC08A5,IS 16572:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A1DAA5B779546A21,MSV1-A1DAA5B779546A21,IS 16562 (Part 1):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-808D85DEAA9E9C4E,MSV1-808D85DEAA9E9C4E,IS/IEC 62220 (Part 1/Sec 2):2007,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-881B2D2AA31DE0A7,MSV1-881B2D2AA31DE0A7,IS 16387:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-8CD04AAA132B026A,MSV1-8CD04AAA132B026A,IS 16524:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-531E1451F00B12D6,MSV1-531E1451F00B12D6,IS/IEC 60255 (Part 21/Sec 3):1993,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-7EB7EC1425FCDFEE,MSV1-7EB7EC1425FCDFEE,IS 12516 (Part 2):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D7AD44248580F614,MSV1-D7AD44248580F614,IS 13083:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E7C556883D59ECFC,MSV1-E7C556883D59ECFC,IS 13360 (Part 5/Sec 2):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-14A1B6532A0E2052,MSV1-14A1B6532A0E2052,IS 13360 (Part 5/Sec 22):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E83BC07A5E55E4E5,MSV1-E83BC07A5E55E4E5,IS 13360 (Part 5/Sec 5):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-0DC42C5B69294403,MSV1-0DC42C5B69294403,IS 13360 (Part 6/Sec 17):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5734CE826443F5ED,MSV1-5734CE826443F5ED,IS 1367 (Part 3):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5384F80A93FC8234,MSV1-5384F80A93FC8234,IS 14736 (Part 1):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-CE470CDFF13E0E86,MSV1-CE470CDFF13E0E86,IS 15022 (Part 1):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6030A39A5FBB071D,MSV1-6030A39A5FBB071D,IS 15509:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-0186B7F0C42238D0,MSV1-0186B7F0C42238D0,IS 1587:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E7B272C050F2EB31,MSV1-E7B272C050F2EB31,IS 3961 (Part 2):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-73578BF01E21484D,MSV1-73578BF01E21484D,IS 4357:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-BDDE52A918278F63,MSV1-BDDE52A918278F63,IS 5363:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E7691BA1A58DEF4C,MSV1-E7691BA1A58DEF4C,IS 5446:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-BE35AF16F2D0972F,MSV1-BE35AF16F2D0972F,IS 5447:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-062EEF689CEA3A79,MSV1-062EEF689CEA3A79,IS 6354:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-CAE9FF626EFB9A19,MSV1-CAE9FF626EFB9A19,IS 6518:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A6A15DDE920F571A,MSV1-A6A15DDE920F571A,IS 7001:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-0D761991A33D894D,MSV1-0D761991A33D894D,IS 7525:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A9FF036BD86BA2EF,MSV1-A9FF036BD86BA2EF,IS 7587 (Part 7):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1861C134A6E96C96,MSV1-1861C134A6E96C96,IS 15891 (Part 5):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-91BD08DDA8193DB2,MSV1-91BD08DDA8193DB2,IS 15891 (Part 11):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-B7CE88D3DB6276AD,MSV1-B7CE88D3DB6276AD,IS 15891 (Part 12):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-84DA6E06E5BFBC38,MSV1-84DA6E06E5BFBC38,IS 15891 (Part 15):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-0298AE6B3901F7BA,MSV1-0298AE6B3901F7BA,IS 15891 (Part 16):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-FCB8234F0C3C0E8F,MSV1-FCB8234F0C3C0E8F,IS 16653:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-78D285B23CE413FA,MSV1-78D285B23CE413FA,IS 16654:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-81B62CA822A0DA54,MSV1-81B62CA822A0DA54,IS 16655:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-2DCD610B6F5866A0,MSV1-2DCD610B6F5866A0,IS 16660:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5CF2274228122C2E,MSV1-5CF2274228122C2E,IS 16444 (Part 2):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A49C5CB94342366B,MSV1-A49C5CB94342366B,IS 15959 (Part 3):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-82B3520398EB826E,MSV1-82B3520398EB826E,IS/ISO 2162 (Part 2):1993,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-7E9BC83709004639,MSV1-7E9BC83709004639,IS 16230:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-13C739384098D2F4,MSV1-13C739384098D2F4,IS/ISO 16249:2013,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-AE904E19C005088D,MSV1-AE904E19C005088D,IS/ISO 26909:2009,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-90B97F8F261ADDF3,MSV1-90B97F8F261ADDF3,IS 6213 (Part 8/Sec 1):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-ACCB08A6691EBA77,MSV1-ACCB08A6691EBA77,IS 15934 (Part 5/Sec 3):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6075F0AB0E7BFFCD,MSV1-6075F0AB0E7BFFCD,IS 16220 (Part 2):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6C26FFCC4EB43739,MSV1-6C26FFCC4EB43739,IS 16263:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-EA141E08076805BC,MSV1-EA141E08076805BC,IS 16382:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1D1EE10C927FA917,MSV1-1D1EE10C927FA917,IS 16383:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-8D9B615C77396DDB,MSV1-8D9B615C77396DDB,IS 16384:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-13471CB99C54143B,MSV1-13471CB99C54143B,IS 16385 (Part 1):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-EB9701A90A109E7D,MSV1-EB9701A90A109E7D,IS 16449 (Part 4):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C0ACB9B332833C42,MSV1-C0ACB9B332833C42,IS 16492:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-10C8224CA2873D50,MSV1-10C8224CA2873D50,IS 16507:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-09E55B35FB23CC75,MSV1-09E55B35FB23CC75,IS 16551 (Part 1):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D180D579F38E632A,MSV1-D180D579F38E632A,IS 16584:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-8B9DF1FBFBB63154,MSV1-8B9DF1FBFBB63154,IS/ISO 20242 (Part 1):2005,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-2DF95F6C1410210E,MSV1-2DF95F6C1410210E,IS/ISO 21940 (Part 32):2012,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-9E19B5344A8B041D,MSV1-9E19B5344A8B041D,IS/ISO 366 (Part 2):2009,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-FA67B24A5D5E4ACE,MSV1-FA67B24A5D5E4ACE,IS 16238:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-8CA81F12B85C9847,MSV1-8CA81F12B85C9847,IS/ISO 105-G03:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-82F2465746171DE5,MSV1-82F2465746171DE5,IS 16066:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-AF57DB6C3CAC926D,MSV1-AF57DB6C3CAC926D,IS 10189 (Part 1):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5EEBFB5BAD5F423A,MSV1-5EEBFB5BAD5F423A,IS 110:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-3C3F6A643153C65B,MSV1-3C3F6A643153C65B,IS 11003 (Part 1):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-CD7FAE93A110F33B,MSV1-CD7FAE93A110F33B,IS 137:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-91E6CC0CB847D30F,MSV1-91E6CC0CB847D30F,IS 14849 (Part 1):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A09F99F1E9DFEC46,MSV1-A09F99F1E9DFEC46,IS 15170:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-4B3A1BE0064F725D,MSV1-4B3A1BE0064F725D,IS 2973:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-4A4810E8C634C2C3,MSV1-4A4810E8C634C2C3,IS 761:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6FE8131DA0706543,MSV1-6FE8131DA0706543,IS 9573 (Part 1):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-91BAD4EFE04DAF2A,MSV1-91BAD4EFE04DAF2A,IS/ISO 834 (Part 6):2000,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-40070A8C511EA172,MSV1-40070A8C511EA172,IS/ISO 8622:1998,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E1308D53E3B5FE14,MSV1-E1308D53E3B5FE14,IS 13730 (Part 23):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C9E1A1C152775E32,MSV1-C9E1A1C152775E32,IS 13730 (Part 46):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-296AF4F68A3B664F,MSV1-296AF4F68A3B664F,IS 15086 (Part 4):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-240579A86FA3B4ED,MSV1-240579A86FA3B4ED,IS 15999 (Part 15):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-82327FD288E9A888,MSV1-82327FD288E9A888,IS 16589 (Part 4):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C1D8347B2E005AC8,MSV1-C1D8347B2E005AC8,IS/ISO 18906:2000,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-715570E1C65AA5FD,MSV1-715570E1C65AA5FD,IS/ISO 21940 (Part 31):2013,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C91B9CA915FD32F2,MSV1-C91B9CA915FD32F2,IS 16646:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-B315281C4E946BD5,MSV1-B315281C4E946BD5,IS 15306 (Part 3):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-61BF5C4DEFD7F17A,MSV1-61BF5C4DEFD7F17A,IS 13730 (Part 21):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-116360B6DB8133FC,MSV1-116360B6DB8133FC,IS 16497 (Part 1):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-B277ECE838456D01,MSV1-B277ECE838456D01,IS 9873 (Part 9):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-3D4706511BA7ECCB,MSV1-3D4706511BA7ECCB,IS 13234 (Part 3):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-02DB1BF5131EB4E5,MSV1-02DB1BF5131EB4E5,IS 16268:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E01E6365C1B28016,MSV1-E01E6365C1B28016,IS 16580 (Part 1):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E01EAA5449077F19,MSV1-E01EAA5449077F19,IS/ISO/IEC 11770 (Part 1):2010,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-839E89D525C6C2F1,MSV1-839E89D525C6C2F1,IS 16561 (Part 2):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-950B120626B9E5A3,MSV1-950B120626B9E5A3,IS 16636:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-9A260C3F64EBC434,MSV1-9A260C3F64EBC434,IS 14738:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A1F4CED227476E0B,MSV1-A1F4CED227476E0B,IS 16364:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-4715635771F200EB,MSV1-4715635771F200EB,IS 9573 (Part 2):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-52F64BCB18B5BD23,MSV1-52F64BCB18B5BD23,IS 16498 (Part 2):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-46AB05A57D5246C7,MSV1-46AB05A57D5246C7,IS 10735:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-65644F2988E1370E,MSV1-65644F2988E1370E,IS 10737:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-AEAE38B0E442F8F2,MSV1-AEAE38B0E442F8F2,IS 11918:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-9113ADF2EA4409D3,MSV1-9113ADF2EA4409D3,IS 12333:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6BAEE5056EB1987B,MSV1-6BAEE5056EB1987B,IS 13360 (Part 5/Sec 12):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-117E8393501E2905,MSV1-117E8393501E2905,IS 13631:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5E309838E45B4292,MSV1-5E309838E45B4292,IS 13759:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-92BF096DDDAB3652,MSV1-92BF096DDDAB3652,IS 1448 (Part 52):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-15A921B8AB460D19,MSV1-15A921B8AB460D19,IS 1448 (Part 54):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E69EB34CF32EB440,MSV1-E69EB34CF32EB440,IS 14843:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D5FED7DCA55C0FD4,MSV1-D5FED7DCA55C0FD4,IS 1582:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5A29BEC3A0FE0764,MSV1-5A29BEC3A0FE0764,IS 15963 (Part 1):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-3665137CAFFD3BA4,MSV1-3665137CAFFD3BA4,IS 15891 (Part 10):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-F423F50E396F806C,MSV1-F423F50E396F806C,IS 15891 (Part 17):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A688F9D56E3DB15A,MSV1-A688F9D56E3DB15A,IS/ISO 25:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E26A46B2BE1371A8,MSV1-E26A46B2BE1371A8,IS 16503 (Part 2):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5C952AF477F0B9F1,MSV1-5C952AF477F0B9F1,IS 16530 (Part 3):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-78BE5DBE6D15A6A4,MSV1-78BE5DBE6D15A6A4,IS/ISO/TS 17575 (Part 2):2010,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-713F6FEC34FE64C0,MSV1-713F6FEC34FE64C0,IS/ISO 1793:2005,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-BAABBEC1814D5EB0,MSV1-BAABBEC1814D5EB0,IS 16587:2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-BA67D0E0D5409228,MSV1-BA67D0E0D5409228,IS/ISO 21289:2008,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-179C0B57F2B50012,MSV1-179C0B57F2B50012,IS 16276 (Part 1):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-EE3E5BF4EFA97EBB,MSV1-EE3E5BF4EFA97EBB,IS/ISO 6194 (Part 3):2009,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A42ACF97B8B66ADA,MSV1-A42ACF97B8B66ADA,IS/ISO 6194 (Part 4):2009,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5108E7E19F4D0033,MSV1-5108E7E19F4D0033,IS 13730 (Part 35):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-EA3064A38085476E,MSV1-EA3064A38085476E,IS 13730 (Part 36):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A72C4DE69C7977AB,MSV1-A72C4DE69C7977AB,IS 13730 (Part 37):2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E6D97101E5D83C59,MSV1-E6D97101E5D83C59,IS 12989:2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-2DADBB96BA59BBED,MSV1-2DADBB96BA59BBED,IS 15300:2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-2633F3FE5ADBE6AD,MSV1-2633F3FE5ADBE6AD,IS 341:2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-9000875F40FB2DD0,MSV1-9000875F40FB2DD0,IS 5453 (Part 1):2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-2B60E9DAD1EFFDA7,MSV1-2B60E9DAD1EFFDA7,IS 5453 (Part 2):2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-95CD4547DF8CEA52,MSV1-95CD4547DF8CEA52,IS 5960 (Part 3):2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-08ED1876AF5F428A,MSV1-08ED1876AF5F428A,IS 883:2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-17D75A709AD7C9AB,MSV1-17D75A709AD7C9AB,IS/ISO 2867:2011,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-7EBA8BAB7239128E,MSV1-7EBA8BAB7239128E,IS 513 (Part 1):2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-87389288BD2C1B7C,MSV1-87389288BD2C1B7C,IS 513 (Part 2):2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-88C14829116CB1A0,MSV1-88C14829116CB1A0,IS 2063 (Part 9):2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E51DE1ACB288BC81,MSV1-E51DE1ACB288BC81,IS 16530 (Part 1):2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-3E6F963618AF5CEE,MSV1-3E6F963618AF5CEE,IS 16530 (Part 2):2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-3E992620DB1C6DB5,MSV1-3E992620DB1C6DB5,IS 16530 (Part 4):2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-289F7EAE7F5B2B6F,MSV1-289F7EAE7F5B2B6F,IS 16591 (Part 1):2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-890ECC3CA55BBA5F,MSV1-890ECC3CA55BBA5F,IS 16591 (Part 2):2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-EBF7AC9D4A3F277E,MSV1-EBF7AC9D4A3F277E,IS/IEC 60255 (Part 151):2009,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-AD1831C387340C21,MSV1-AD1831C387340C21,IS/IEC 60255 (Part 127):2010,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C1B80015F2DCC436,MSV1-C1B80015F2DCC436,IS 16227 (Part 1):2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5B028295C56D34B5,MSV1-5B028295C56D34B5,IS 16588:2017,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1CBA5D338A04723A,MSV1-1CBA5D338A04723A,IS/IEC 61537:2006,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5544AB717B6E653A,MSV1-5544AB717B6E653A,IS/ISO 6396:2008,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-8210F4ACA3CE721D,MSV1-8210F4ACA3CE721D,IS/ISO 9533:2010,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-4A934F2AFF038D62,MSV1-4A934F2AFF038D62,IS/ISO 10263 (Part 3):2009,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5359D8DF3DA309D0,MSV1-5359D8DF3DA309D0,IS/ISO 10567:2007,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5483FAB6E2BD324F,MSV1-5483FAB6E2BD324F,IS 15883 (Part 12):2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-3F540D47D8ACAB0B,MSV1-3F540D47D8ACAB0B,IS 16601:2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E770A00BCF5240C0,MSV1-E770A00BCF5240C0,IS 10736:2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-8FA5403876D7FCE6,MSV1-8FA5403876D7FCE6,IS 13135:2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-2FA786E3F1B6AAA6,MSV1-2FA786E3F1B6AAA6,IS 1417:2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A42061B199E79100,MSV1-A42061B199E79100,IS 14916:2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-2E0B734C4716A58B,MSV1-2E0B734C4716A58B,IS 15185:2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-71094AC5F8F95D17,MSV1-71094AC5F8F95D17,IS 15285:2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-134C7AA01F2C2CBD,MSV1-134C7AA01F2C2CBD,IS 15316:2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-799DF3C78F1F00D6,MSV1-799DF3C78F1F00D6,IS 15596 (Part 7):2016,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
