recommendation_id,query_id,standard_id,rank,evidence_type,evidence_text,source,validation_status
REC-DD808F0B2E894362,SYN-REQ-00788,MSV1-2CAC8E119D3DBD36,1,TITLE_GROUNDED_MATCH,Query template directly names: Transformers and inductors for use in electronic and telecommunication equipment: Part 3 Secal specification for power transformers onthe basis of capABility approval procedure,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-5218FC7DBC94F982,SYN-REQ-00789,MSV1-73EB76F7F881EAAD,1,TITLE_GROUNDED_MATCH,Query template directly names: Textile machinery and accessories - Winding - Basic terms,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-9F89B40BDF958851,SYN-REQ-00790,MSV1-8577F2B5CDD96C00,1,TITLE_GROUNDED_MATCH,Query template directly names: General requirements for silos for grain storage: Part 1 constructional requirements,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-90B26F391F51B572,SYN-REQ-00791,MSV1-B362100B321742D4,1,TITLE_GROUNDED_MATCH,Query template directly names: Lining of Vessels and Equipment for Chemical Processes - Code of Practice Part 6 Phenolic Resin Lining (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-4E8DE0D5C8FFB346,SYN-REQ-00792,MSV1-2EC6FEA0C3EF834C,1,TITLE_GROUNDED_MATCH,Query template directly names: Animal feeding stuffs - Determination of potassium and sodium contents - Methods using flame-emission spectrometry,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-EFDB9F31736EF333,SYN-REQ-00793,MSV1-D3C982E04C432082,1,TITLE_GROUNDED_MATCH,Query template directly names: Safety and Relief Valves and their Parts - Glossary of Terms (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-9D217D959D06C947,SYN-REQ-00794,MSV1-95F49B00B6D90A9C,1,TITLE_GROUNDED_MATCH,Query template directly names: Identification cards Integrated circuit cards Part 4: Organization security and commands for interchange First Revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-A5EB7D38BD4DA193,SYN-REQ-00795,MSV1-879D33D96D2819C8,1,TITLE_GROUNDED_MATCH,Query template directly names: Maida - Specification(Third Revision of IS 1009),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-ED9FC2BA2B3CA9D7,SYN-REQ-00796,MSV1-F2B5A3EF343C6587,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of Sampling and Physical Tests for Refractory Materials : Part 28 Determination of dynamic Young's modulus (MOE) by impulse excitation of vibration,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-0AC9E02F013C0E12,SYN-REQ-00797,MSV1-E559A78F898B1FA6,1,TITLE_GROUNDED_MATCH,"Query template directly names: Beeswax, crude and refined specification (Third Revision)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-77953B9BAEBB0CFD,SYN-REQ-00798,MSV1-01659CA462CBADD3,1,TITLE_GROUNDED_MATCH,Query template directly names: Document Management — Electronically Stored Information — Recommendations for Trustworthiness and Reliability,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-95278DC7428E1749,SYN-REQ-00799,MSV1-357E6F21A74DE380,1,TITLE_GROUNDED_MATCH,Query template directly names: Optics and photonics -- Microlens arrays: Part 2 Test methods for wavefront aberrations,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-4D539C70958ACC22,SYN-REQ-00800,MSV1-88747190638D5817,1,TITLE_GROUNDED_MATCH,Query template directly names: Marine Energy wave tidal and other water current converters Part 20 : Design and Analysis of an Ocean Thermal Energy Conversion OTEC plant General Guidance,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-13E60CA08229529B,SYN-REQ-00801,MSV1-C38A70CB3382D604,1,TITLE_GROUNDED_MATCH,Query template directly names: Muscovite mica scrap for mica paper - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-046639447824730A,SYN-REQ-00802,MSV1-86D5E95B5CDEE836,1,TITLE_GROUNDED_MATCH,Query template directly names: Thiobencarb emulsifiable concentrate EC - Specification (first revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-8224A6DA13D752E4,SYN-REQ-00803,MSV1-4CF71BDA0731206D,1,TITLE_GROUNDED_MATCH,Query template directly names: Specifications for particular types of winding wires Part 27 Paper tape covered Section 1 Round copper wire,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-615C7A4A14EA25F0,SYN-REQ-00804,MSV1-45DAC5D94D82AF3E,1,TITLE_GROUNDED_MATCH,Query template directly names: Mechanical pencils for technical drawings Part 2: Black leads Classification and dimensions,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-9694DB7636AE5AD9,SYN-REQ-00805,MSV1-E0F685380C103B5A,1,TITLE_GROUNDED_MATCH,Query template directly names: Fertilizer and Chemical Injection System Part 2 Water Driven Chemical Injector Pump - Specification ( First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-36A40EA435E8521B,SYN-REQ-00806,MSV1-9DBF60B5909EDF25,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for Washers For Water Fittings For Fire Fighting Purposes (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-D1F9D28BC9C36039,SYN-REQ-00807,MSV1-B29529E3B2690990,1,TITLE_GROUNDED_MATCH,Query template directly names: Ducted and package air - Conditioners - Specification (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-AA5E9E8E5999C473,SYN-REQ-00808,MSV1-5ADC7951E3562E16,1,TITLE_GROUNDED_MATCH,Query template directly names: Resin for Paints - Methods of Sampling and Test Part 6 Special Test Methods for Amino Resins ( Third Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-DC96EC17669E612A,SYN-REQ-00809,MSV1-D7EB9F26560E2242,1,TITLE_GROUNDED_MATCH,"Query template directly names: Carmoisine, food grade - Specification (Third Revision)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-B6AA070D339C8DEA,SYN-REQ-00810,MSV1-369F86D55571060B,1,TITLE_GROUNDED_MATCH,Query template directly names: Geographic information Reference model Part 2: Imagery,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-75AA30BC68A492FF,SYN-REQ-00811,MSV1-8E8525880FF7E09E,1,TITLE_GROUNDED_MATCH,Query template directly names: Geosynthetics - Determination of thickness at specified pressures (Part 3) : Single layers (first revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-853AFF170D88B653,SYN-REQ-00812,MSV1-FE7297D58A8780CF,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for primary aluminium ingots for remelting for general engineering purposes (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-3FAFC1ECD51567CA,SYN-REQ-00813,MSV1-17362F3D02C198CD,1,TITLE_GROUNDED_MATCH,Query template directly names: Dentistry Portable Dental Equipment for use in NonPermanent Healthcare Environment Part 1 General Requirements,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-CE4FD1C2A6B3504D,SYN-REQ-00814,MSV1-48B59C14312D31D7,1,TITLE_GROUNDED_MATCH,"Query template directly names: Specification for radio frequency coaxial cables: Part 1 solid polyethylene: Sec 2 flexible, type R 50 - 3 - A02",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-10CD3CCE3577AA16,SYN-REQ-00815,MSV1-40649E9EE20FC5D1,1,TITLE_GROUNDED_MATCH,Query template directly names: Engineers' Drawing Instruments - Rotating Compasses,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-E5533CD34842D4AA,SYN-REQ-00816,MSV1-3B9F36274F58A99E,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of Sampling and Test (Physical and Chemical) for Water and Wastewater Part 35 Silica (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-BE840EAB92CEB72F,SYN-REQ-00817,MSV1-037F2B60D28F2827,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of Physical Testing of Leather Part 2 Determination of Abrasion Resistance Section 2 Martindale Ball Plate Method,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-3C00D3C1A952DD5F,SYN-REQ-00818,MSV1-27299E5CB71B19BF,1,TITLE_GROUNDED_MATCH,Query template directly names: Industrial trucks - Verification of stability - Additional stability test for trucks operating in the special condition of stacking with load laterally displaced by powered devices (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-EED33BEA48D63B52,SYN-REQ-00819,MSV1-D15E9F7E65496B84,1,TITLE_GROUNDED_MATCH,Query template directly names: Performance evaluation of materials used for liquid penetrant test (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-DC613A3BD9A17D4A,SYN-REQ-00820,MSV1-85D5196653201866,1,TITLE_GROUNDED_MATCH,Query template directly names: Total sulphur and sulphur compounds in soils - Methods of determination (first revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-CC1960AC64D74CA1,SYN-REQ-00821,MSV1-7B3F143A37D539A2,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of Test for Coated and Treated Fabrics: Part 5 Rubber- or Plastics-Coated Fabrics - Determination of Coating Adhesion (Third Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-9CC88CD392E8D634,SYN-REQ-00822,MSV1-A620BD696EF66F7B,1,TITLE_GROUNDED_MATCH,Query template directly names: Nameplates -- Dimensions: Part 4 Elliptical and segmental nameplates (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-6E9A93D3D46626F4,SYN-REQ-00823,MSV1-E54BBE92D3D90CBE,1,TITLE_GROUNDED_MATCH,Query template directly names: Design and construction of pile foundations - Code of practice: Part 4 load test on piles (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-02E5EC5180E0AA2F,SYN-REQ-00824,MSV1-B04DCCD90B574DF0,1,TITLE_GROUNDED_MATCH,Query template directly names: Hybrid communication cables Part 3-10: Outdoor hybrid cables Family specification for FTTA hybrid communication cables,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-3CF5E85F4C5C502A,SYN-REQ-00825,MSV1-B3E537D7CBC96060,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for bauxite powder for foundry washes,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-BD757469004CF6C9,SYN-REQ-00826,MSV1-4DD05120701FAC9B,1,TITLE_GROUNDED_MATCH,Query template directly names: Safety of Machinery - Electrical Equipment of Machines Part 34 Requirements for Machine Tools,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-174284867FDC1788,SYN-REQ-00827,MSV1-704CB1BB2EC78674,1,TITLE_GROUNDED_MATCH,Query template directly names: Assessment service delivery - Procedures and methods to assess people in work and organizational settings Part 1: Requirements for the client,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-B09D5AE2AB30E428,SYN-REQ-00828,MSV1-F135F40E534E4AFE,1,TITLE_GROUNDED_MATCH,Query template directly names: Surface - Active Agents and Detergents - Determination of Water Content - Kari Fischer Methods,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-501319A83441310B,SYN-REQ-00829,MSV1-34330526A790EB6C,1,TITLE_GROUNDED_MATCH,Query template directly names: Biofertilizer - Liquid Based Phosphate Solubilizing Bacterial Inoculants ( PSBI ) - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-9DFCD750CB85932B,SYN-REQ-00830,MSV1-5A57CB42F662A1D9,1,TITLE_GROUNDED_MATCH,Query template directly names: Polypropylene Enema Can - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-922987E5694C0F2C,SYN-REQ-00831,MSV1-09F364856C71F1EA,1,TITLE_GROUNDED_MATCH,Query template directly names: MECHANICAL VIBRATION - MEASUREMENT AND EVALUATION OF MACHINE VIBRATION PART 3 INDUSTRIAL MACHINERY WITH A POWER RATING ABOVE 15 KW AND OPERATING SPEEDS BETWEEN 120 R/MIN AND 30 000 R/MIN,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-375CFB5781A5698D,SYN-REQ-00832,MSV1-096A07C774B7C6B8,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for nylon fabrics for coating with natural or synthetic elastomers,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-39C53EFEC01DBFC9,SYN-REQ-00833,MSV1-B47752853A334DAA,1,TITLE_GROUNDED_MATCH,"Query template directly names: Eye Surgery Instruments - Retractor, Eye Lachrymal Sac, Muller's Pattern - Specification (First Revision)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-47091276E017A04F,SYN-REQ-00834,MSV1-2AA61975091AD002,1,TITLE_GROUNDED_MATCH,Query template directly names: Water Quality Sampling Part 14: Guidance on Quality Assurance and Quality Control of Environmental Water Sampling and Handling,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-A209570F1DF8FF1D,SYN-REQ-00835,MSV1-E6D93FC4B75B05AD,1,TITLE_GROUNDED_MATCH,Query template directly names: Aerospace - MJ threads: Part 3 limit dimensions for fittings for fluid systems (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-B53B30C848416014,SYN-REQ-00836,MSV1-2CCAB1199DE39FE4,1,TITLE_GROUNDED_MATCH,Query template directly names: Compressed - Air dryers - Specifications and testing,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-9FF9E57A8FA10429,SYN-REQ-00837,MSV1-994F53A9D87111D8,1,TITLE_GROUNDED_MATCH,Query template directly names: Nanotechnologies - Vocabulary: Part 2 Nano - Objects,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-DDF72A9003600AD2,SYN-REQ-00838,MSV1-7D9E652C74BB5C4E,1,TITLE_GROUNDED_MATCH,Query template directly names: Nanotechnologies - Vocabulary Part 4 Nanostructured Materials,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-DD943C66353FCAB0,SYN-REQ-00839,MSV1-9D56316A93D8FDF8,1,TITLE_GROUNDED_MATCH,Query template directly names: Agro-Textiles Laminated Woven Orchard Protection Covers Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-E5C702C38EC25104,SYN-REQ-00840,MSV1-7AB5039571E9E67A,1,TITLE_GROUNDED_MATCH,Query template directly names: Alumintum foil laminatefor packaging - Specification (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-C363CC5B25C3EAE7,SYN-REQ-00841,MSV1-D552F965D4B59B1B,1,TITLE_GROUNDED_MATCH,Query template directly names: Reinforced concrete poles for overhead power and telecommunication lines - Specification (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-73DB04B883F0677A,SYN-REQ-00842,MSV1-87F809B0C62B58A9,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for menstrual regulation syringe,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-F1978EB809FBB8C4,SYN-REQ-00843,MSV1-DCD39A32CB735B8F,1,TITLE_GROUNDED_MATCH,Query template directly names: Lifts for The Transport of Persons and Goods PART 10 Replacement of Existing Passenger and Goods Passenger Lifts in Existing Buildings,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-26973D26C31385DB,SYN-REQ-00844,MSV1-60FD1B2EE7331C33,1,TITLE_GROUNDED_MATCH,Query template directly names: BLANK GRANULES SPECIFICATION first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-20B6B2D40F7C278D,SYN-REQ-00845,MSV1-15887A7E10DEA1F3,1,TITLE_GROUNDED_MATCH,Query template directly names: Direct Recording Electrical Measuring Instruments and Their Accessories ( First Revision ),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1AB8FDEB043DF495,SYN-REQ-00846,MSV1-E325A3D104362444,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for castor oil (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-7D885B75EA0E5B40,SYN-REQ-00847,MSV1-9314BCC2471D8903,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for silver thread (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-E67CA88077208D87,SYN-REQ-00848,MSV1-1D24D2498087CA01,1,TITLE_GROUNDED_MATCH,Query template directly names: EARTH-MOVING MACHINERY COLLISION WARNING AND AVOIDANCE PART 1: GENERAL REQUIREMENTS,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-C87C2AB163656F32,SYN-REQ-00849,MSV1-477C3472CBF07401,1,TITLE_GROUNDED_MATCH,Query template directly names: Barley Powder - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-C83CB31377E1A41A,SYN-REQ-00850,MSV1-84490A62250372E6,1,TITLE_GROUNDED_MATCH,Query template directly names: Hacksaw blades -- Specification (second revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-7D800807F49BCADD,SYN-REQ-00851,MSV1-1D7183A324C2E7BF,1,TITLE_GROUNDED_MATCH,Query template directly names: Tools for Moulding — Tool Specification Sheet for Diecasting Dies,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-76831B1EBA948A5E,SYN-REQ-00852,MSV1-5D74D3952AFD3301,1,TITLE_GROUNDED_MATCH,Query template directly names: Functional safety of electrical/electronic/programmable electronic safety-related systems : Part 6 Guidelines on the applications,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-E5CF19C4AC901A6F,SYN-REQ-00853,MSV1-6F09903C8ED48A1A,1,TITLE_GROUNDED_MATCH,Query template directly names: Corrugated Aluminium Sheet (Fifth Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-20AA63FBE1D9A2EE,SYN-REQ-00854,MSV1-F8565B6E7B10F3D0,1,TITLE_GROUNDED_MATCH,Query template directly names: BICYCLES BRAKES — SPECIFICATION,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-06CB1E0C7FD9C091,SYN-REQ-00855,MSV1-818BB47FB5687701,1,TITLE_GROUNDED_MATCH,Query template directly names: Escalators and Moving Walks : Part 2 Guide for Maintenance,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1ABC8283DAA52C58,SYN-REQ-00856,MSV1-2231C429A27DAFB3,1,TITLE_GROUNDED_MATCH,Query template directly names: Code of Practice For Application of Lime Plaster Finish (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-182204B8521D4487,SYN-REQ-00857,MSV1-7D44340BF5179065,1,TITLE_GROUNDED_MATCH,Query template directly names: Determination of Water Soluble and Acid Soluble Chlorides in Mortar and Concrete - Method of Test: Part 1 Fresh Mortar and Concrete,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-B0AA025E74D49106,SYN-REQ-00858,MSV1-07ACDD62F0AB83CC,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for crow - Bars and claw - Bars (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-AAB9B85E5E87EAEA,SYN-REQ-00859,MSV1-8AF950011A7B5FB5,1,TITLE_GROUNDED_MATCH,Query template directly names: Data sheet for selection of front end loaders,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-BF5F56C5492F9053,SYN-REQ-00860,MSV1-66FBA66DF4B1DEA4,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for Blade for Tractor - Operated Scraper,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-BA876371C7E0CD7A,SYN-REQ-00861,MSV1-3071DD87A2862D8B,1,TITLE_GROUNDED_MATCH,Query template directly names: Safety code for tunneling work (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-F6CB0472FDA39C1E,SYN-REQ-00862,MSV1-6FA8613B2679FC3D,1,TITLE_GROUNDED_MATCH,Query template directly names: UNMANNED AIRCRAFT SYSTEMS PART 4 VOCABULARY,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-2A587D5A36A207C6,SYN-REQ-00863,MSV1-D84F29ABE1B22A7D,1,TITLE_GROUNDED_MATCH,"Query template directly names: METHODS OF SAMPLING AND TEST FOR PAINTS VARNISHES AND RELATED PRODUCTS PART 11 Evaluation of degradation of coatings- Designation of quantity and size of defects, and of intensity of uniform changes in appearance Sec 3 Assessment of degree of rusting",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-06BB4024A85984EC,SYN-REQ-00864,MSV1-E9A91F232471CBE7,1,TITLE_GROUNDED_MATCH,Query template directly names: Information technology Cloud computing Part 3: Reference architecture,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-35632445009752B6,SYN-REQ-00865,MSV1-AECE203FCD82F0D9,1,TITLE_GROUNDED_MATCH,Query template directly names: SAFETY IN INSTALLATIONS FOR ELECTROHEATING AND ELECTROMAGNETIC PROCESSING - PART 1: GENERAL REQUIREMENTS,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-F52DEF3B8A0107F6,SYN-REQ-00866,MSV1-12E7E4E6CC7413A9,1,TITLE_GROUNDED_MATCH,Query template directly names: Household sewing machines - General requirements (Fourth Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-CCB74960CE246A36,SYN-REQ-00867,MSV1-8DD88E06679813F1,1,TITLE_GROUNDED_MATCH,Query template directly names: Medical Textiles — Belladonna Adhesive Plaster — Specification ( First Revision ),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-CFEDEE3865087055,SYN-REQ-00868,MSV1-94D5173BA768BDC5,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for equal elbow body for oil - Hydraulic couplings: Part 1 made from forgings,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-C8699DC5B8B96981,SYN-REQ-00869,MSV1-98256302AC15C8CC,1,TITLE_GROUNDED_MATCH,Query template directly names: Information Technology Equipment - Safety Part 21: Remote Power Feeding,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-2E5E7F33D3E2A85B,SYN-REQ-00870,MSV1-C699DFAC0E1B7257,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for Tines for Tractor - Operated Cultivators - Part I : Rigid Tines,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-8C699A48C003CAF7,SYN-REQ-00871,MSV1-545DEED94673F994,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for starter ring gears for internal combustion engines: Part 1 gears for inertia and solenoid pre - Engaged starters,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-9B870E4563800855,SYN-REQ-00872,MSV1-992E9656FA58C8E7,1,TITLE_GROUNDED_MATCH,Query template directly names: Medical electrical equipment: Part 2 particular requirements for the basic safety and essential performance: Sec 36 equipment for extra corporeally induced lithotripsy,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-85C39F123528E144,SYN-REQ-00873,MSV1-E598495E6788B8EB,1,TITLE_GROUNDED_MATCH,"Query template directly names: Precast Concrete Kerbs, Channels, Edging, Quadrants and Other Associated Fittings - Specification ( Second Revision )",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
