query_id,query,language,script,standard_id,translation_type,validation_status,record_type,synthetic_flag
MQ-5E6C19B8E8100696,[SYNTHETIC_MR_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for cartons for non - Soapy detergents,Marathi,LATIN_OR_PLACEHOLDER,MSV1-387C3FAAE82E6619,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-E2D2D749240F6FF4,[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for cartons for non - Soapy detergents,Gujarati,LATIN_OR_PLACEHOLDER,MSV1-387C3FAAE82E6619,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-6F4AA31D1BF1574E,"Need applicable Indian standard for Methods of test for synthetic rubber: Part 11 rubber, raw styrene - Butadiene - Determination of soap and organic - Acid content",English,LATIN_OR_PLACEHOLDER,MSV1-CA0BB1CFEA61B807,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-0BE66B99CEAEFE70,"[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Methods of test for synthetic rubber: Part 11 rubber, raw styrene - Butadiene - Determination of soap and organic - Acid content",Tamil,LATIN_OR_PLACEHOLDER,MSV1-CA0BB1CFEA61B807,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-F5756E0BC03F3781,"[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Methods of test for synthetic rubber: Part 11 rubber, raw styrene - Butadiene - Determination of soap and organic - Acid content",Hindi,LATIN_OR_PLACEHOLDER,MSV1-CA0BB1CFEA61B807,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-D8AEB97AAED49F17,"[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Methods of test for synthetic rubber: Part 11 rubber, raw styrene - Butadiene - Determination of soap and organic - Acid content",Malayalam,LATIN_OR_PLACEHOLDER,MSV1-CA0BB1CFEA61B807,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-A6A0F8FF5EDAFE7A,"[SYNTHETIC_TE_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Methods of test for synthetic rubber: Part 11 rubber, raw styrene - Butadiene - Determination of soap and organic - Acid content",Telugu,LATIN_OR_PLACEHOLDER,MSV1-CA0BB1CFEA61B807,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-C6517ADE75706A5B,"[SYNTHETIC_KN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Methods of test for synthetic rubber: Part 11 rubber, raw styrene - Butadiene - Determination of soap and organic - Acid content",Kannada,LATIN_OR_PLACEHOLDER,MSV1-CA0BB1CFEA61B807,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-1F58E6EFA2FA6B70,"[SYNTHETIC_BN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Methods of test for synthetic rubber: Part 11 rubber, raw styrene - Butadiene - Determination of soap and organic - Acid content",Bengali,LATIN_OR_PLACEHOLDER,MSV1-CA0BB1CFEA61B807,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-6BDFAFC58CE6C313,"[SYNTHETIC_MR_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Methods of test for synthetic rubber: Part 11 rubber, raw styrene - Butadiene - Determination of soap and organic - Acid content",Marathi,LATIN_OR_PLACEHOLDER,MSV1-CA0BB1CFEA61B807,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-ABC1382468201221,"[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Methods of test for synthetic rubber: Part 11 rubber, raw styrene - Butadiene - Determination of soap and organic - Acid content",Gujarati,LATIN_OR_PLACEHOLDER,MSV1-CA0BB1CFEA61B807,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-22FD7AD872F74EAE,Need applicable Indian standard for Technical supply requirements for sprocket wheels for link chains,English,LATIN_OR_PLACEHOLDER,MSV1-F73A0D50F895099F,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-867882DD486E4D6F,[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Technical supply requirements for sprocket wheels for link chains,Tamil,LATIN_OR_PLACEHOLDER,MSV1-F73A0D50F895099F,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-6499421B2F123489,[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Technical supply requirements for sprocket wheels for link chains,Hindi,LATIN_OR_PLACEHOLDER,MSV1-F73A0D50F895099F,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-43C652747F9C40F3,[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Technical supply requirements for sprocket wheels for link chains,Malayalam,LATIN_OR_PLACEHOLDER,MSV1-F73A0D50F895099F,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-4BAC4E4F4445D1D2,[SYNTHETIC_TE_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Technical supply requirements for sprocket wheels for link chains,Telugu,LATIN_OR_PLACEHOLDER,MSV1-F73A0D50F895099F,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-5C2C2BE16C185A1A,[SYNTHETIC_KN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Technical supply requirements for sprocket wheels for link chains,Kannada,LATIN_OR_PLACEHOLDER,MSV1-F73A0D50F895099F,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-8BD14A2319811AE5,[SYNTHETIC_BN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Technical supply requirements for sprocket wheels for link chains,Bengali,LATIN_OR_PLACEHOLDER,MSV1-F73A0D50F895099F,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-E74C9F344523A161,[SYNTHETIC_MR_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Technical supply requirements for sprocket wheels for link chains,Marathi,LATIN_OR_PLACEHOLDER,MSV1-F73A0D50F895099F,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-7767A4EB4CA54832,[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Technical supply requirements for sprocket wheels for link chains,Gujarati,LATIN_OR_PLACEHOLDER,MSV1-F73A0D50F895099F,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-FEFC939228D9B38E,Need applicable Indian standard for Welding consumables - Methods of test Part 2 Preparation of single-run and two-run technique test pieces and specimens in steel,English,LATIN_OR_PLACEHOLDER,MSV1-0BBD0D4B0777B0A0,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-B4AAF37B405E203A,[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Welding consumables - Methods of test Part 2 Preparation of single-run and two-run technique test pieces and specimens in steel,Tamil,LATIN_OR_PLACEHOLDER,MSV1-0BBD0D4B0777B0A0,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-73BEAD5093890831,[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Welding consumables - Methods of test Part 2 Preparation of single-run and two-run technique test pieces and specimens in steel,Hindi,LATIN_OR_PLACEHOLDER,MSV1-0BBD0D4B0777B0A0,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-857E06E8866C7587,[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Welding consumables - Methods of test Part 2 Preparation of single-run and two-run technique test pieces and specimens in steel,Malayalam,LATIN_OR_PLACEHOLDER,MSV1-0BBD0D4B0777B0A0,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-AB944643B0F1DA0C,[SYNTHETIC_TE_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Welding consumables - Methods of test Part 2 Preparation of single-run and two-run technique test pieces and specimens in steel,Telugu,LATIN_OR_PLACEHOLDER,MSV1-0BBD0D4B0777B0A0,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-D7D67BE198F9A5AB,[SYNTHETIC_KN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Welding consumables - Methods of test Part 2 Preparation of single-run and two-run technique test pieces and specimens in steel,Kannada,LATIN_OR_PLACEHOLDER,MSV1-0BBD0D4B0777B0A0,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-67024DBC3935DF80,[SYNTHETIC_BN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Welding consumables - Methods of test Part 2 Preparation of single-run and two-run technique test pieces and specimens in steel,Bengali,LATIN_OR_PLACEHOLDER,MSV1-0BBD0D4B0777B0A0,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-2DF8EAF2B753B10A,[SYNTHETIC_MR_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Welding consumables - Methods of test Part 2 Preparation of single-run and two-run technique test pieces and specimens in steel,Marathi,LATIN_OR_PLACEHOLDER,MSV1-0BBD0D4B0777B0A0,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-FF4349AF1CC0486C,[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Welding consumables - Methods of test Part 2 Preparation of single-run and two-run technique test pieces and specimens in steel,Gujarati,LATIN_OR_PLACEHOLDER,MSV1-0BBD0D4B0777B0A0,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-2D7590137FDBA6F7,Need applicable Indian standard for Water Reuse in Urban Areas Guidelines for Centralized Water Reuse System Part 2 Management of a Centralized Water Reuse System,English,LATIN_OR_PLACEHOLDER,MSV1-F2BE752AE3705302,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-DF8F9B3A3C292098,[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Water Reuse in Urban Areas Guidelines for Centralized Water Reuse System Part 2 Management of a Centralized Water Reuse System,Tamil,LATIN_OR_PLACEHOLDER,MSV1-F2BE752AE3705302,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-C30D109FE681DA3C,[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Water Reuse in Urban Areas Guidelines for Centralized Water Reuse System Part 2 Management of a Centralized Water Reuse System,Hindi,LATIN_OR_PLACEHOLDER,MSV1-F2BE752AE3705302,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-F9637E713891CCC0,[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Water Reuse in Urban Areas Guidelines for Centralized Water Reuse System Part 2 Management of a Centralized Water Reuse System,Malayalam,LATIN_OR_PLACEHOLDER,MSV1-F2BE752AE3705302,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-C8F58FC0DEFED4F6,[SYNTHETIC_TE_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Water Reuse in Urban Areas Guidelines for Centralized Water Reuse System Part 2 Management of a Centralized Water Reuse System,Telugu,LATIN_OR_PLACEHOLDER,MSV1-F2BE752AE3705302,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-8187840FD966699E,[SYNTHETIC_KN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Water Reuse in Urban Areas Guidelines for Centralized Water Reuse System Part 2 Management of a Centralized Water Reuse System,Kannada,LATIN_OR_PLACEHOLDER,MSV1-F2BE752AE3705302,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-5E5642E1DCA437E5,[SYNTHETIC_BN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Water Reuse in Urban Areas Guidelines for Centralized Water Reuse System Part 2 Management of a Centralized Water Reuse System,Bengali,LATIN_OR_PLACEHOLDER,MSV1-F2BE752AE3705302,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-2EE44675E4286D97,[SYNTHETIC_MR_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Water Reuse in Urban Areas Guidelines for Centralized Water Reuse System Part 2 Management of a Centralized Water Reuse System,Marathi,LATIN_OR_PLACEHOLDER,MSV1-F2BE752AE3705302,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-D2BF061BB966C5A1,[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Water Reuse in Urban Areas Guidelines for Centralized Water Reuse System Part 2 Management of a Centralized Water Reuse System,Gujarati,LATIN_OR_PLACEHOLDER,MSV1-F2BE752AE3705302,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-9C2F1B0459364972,Need applicable Indian standard for Specification for canned bitter gourd (Karela) (First Revision),English,LATIN_OR_PLACEHOLDER,MSV1-CE73A2EC0BE6F39F,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-22BC9F0B264F1ED2,[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for canned bitter gourd (Karela) (First Revision),Tamil,LATIN_OR_PLACEHOLDER,MSV1-CE73A2EC0BE6F39F,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-C570ECEAEBDC56F6,[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for canned bitter gourd (Karela) (First Revision),Hindi,LATIN_OR_PLACEHOLDER,MSV1-CE73A2EC0BE6F39F,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-5E8269A2A8C0C808,[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for canned bitter gourd (Karela) (First Revision),Malayalam,LATIN_OR_PLACEHOLDER,MSV1-CE73A2EC0BE6F39F,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-4C6F2BC6DA34EB7C,[SYNTHETIC_TE_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for canned bitter gourd (Karela) (First Revision),Telugu,LATIN_OR_PLACEHOLDER,MSV1-CE73A2EC0BE6F39F,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-94091B53683DD866,[SYNTHETIC_KN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for canned bitter gourd (Karela) (First Revision),Kannada,LATIN_OR_PLACEHOLDER,MSV1-CE73A2EC0BE6F39F,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-7A654E96FFDD20A6,[SYNTHETIC_BN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for canned bitter gourd (Karela) (First Revision),Bengali,LATIN_OR_PLACEHOLDER,MSV1-CE73A2EC0BE6F39F,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-92942109CC2CAF6E,[SYNTHETIC_MR_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for canned bitter gourd (Karela) (First Revision),Marathi,LATIN_OR_PLACEHOLDER,MSV1-CE73A2EC0BE6F39F,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-FDAAE00FFCDA9BB1,[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for canned bitter gourd (Karela) (First Revision),Gujarati,LATIN_OR_PLACEHOLDER,MSV1-CE73A2EC0BE6F39F,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-3529C2C08B77645E,Need applicable Indian standard for Specification for glass weighing bottles (First Revision),English,LATIN_OR_PLACEHOLDER,MSV1-31BE6CFC0ED8434E,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-1853B4EB83499E59,[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for glass weighing bottles (First Revision),Tamil,LATIN_OR_PLACEHOLDER,MSV1-31BE6CFC0ED8434E,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-54007640AB642844,[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for glass weighing bottles (First Revision),Hindi,LATIN_OR_PLACEHOLDER,MSV1-31BE6CFC0ED8434E,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-7B3C948BD51FDFC8,[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for glass weighing bottles (First Revision),Malayalam,LATIN_OR_PLACEHOLDER,MSV1-31BE6CFC0ED8434E,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-FE29DC7F3ADB46D4,[SYNTHETIC_TE_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for glass weighing bottles (First Revision),Telugu,LATIN_OR_PLACEHOLDER,MSV1-31BE6CFC0ED8434E,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-95FFEF8C57D7FD26,[SYNTHETIC_KN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for glass weighing bottles (First Revision),Kannada,LATIN_OR_PLACEHOLDER,MSV1-31BE6CFC0ED8434E,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-C9C2D3714B1803FC,[SYNTHETIC_BN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for glass weighing bottles (First Revision),Bengali,LATIN_OR_PLACEHOLDER,MSV1-31BE6CFC0ED8434E,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-6486DF9F8B82BE84,[SYNTHETIC_MR_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for glass weighing bottles (First Revision),Marathi,LATIN_OR_PLACEHOLDER,MSV1-31BE6CFC0ED8434E,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-7B619F4A28D43D31,[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for glass weighing bottles (First Revision),Gujarati,LATIN_OR_PLACEHOLDER,MSV1-31BE6CFC0ED8434E,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-DC982E6FC9B0E8DD,Need applicable Indian standard for General classification of lubricants industrial oils and related products Part 3 Family F Spindle bearings bearings and associated clutches,English,LATIN_OR_PLACEHOLDER,MSV1-9CFC0B57C89F6290,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-94B93622CA5D6FE4,[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: General classification of lubricants industrial oils and related products Part 3 Family F Spindle bearings bearings and associated clutches,Tamil,LATIN_OR_PLACEHOLDER,MSV1-9CFC0B57C89F6290,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-AE7D17833CBA69D1,[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: General classification of lubricants industrial oils and related products Part 3 Family F Spindle bearings bearings and associated clutches,Hindi,LATIN_OR_PLACEHOLDER,MSV1-9CFC0B57C89F6290,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-6E7EDE34E3E02635,[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: General classification of lubricants industrial oils and related products Part 3 Family F Spindle bearings bearings and associated clutches,Malayalam,LATIN_OR_PLACEHOLDER,MSV1-9CFC0B57C89F6290,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-8E9DC6CDC248ADF5,[SYNTHETIC_TE_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: General classification of lubricants industrial oils and related products Part 3 Family F Spindle bearings bearings and associated clutches,Telugu,LATIN_OR_PLACEHOLDER,MSV1-9CFC0B57C89F6290,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-878AFD585B67A897,[SYNTHETIC_KN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: General classification of lubricants industrial oils and related products Part 3 Family F Spindle bearings bearings and associated clutches,Kannada,LATIN_OR_PLACEHOLDER,MSV1-9CFC0B57C89F6290,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-441E07911CD0EBC1,[SYNTHETIC_BN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: General classification of lubricants industrial oils and related products Part 3 Family F Spindle bearings bearings and associated clutches,Bengali,LATIN_OR_PLACEHOLDER,MSV1-9CFC0B57C89F6290,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-7D5EAF9542804D2C,[SYNTHETIC_MR_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: General classification of lubricants industrial oils and related products Part 3 Family F Spindle bearings bearings and associated clutches,Marathi,LATIN_OR_PLACEHOLDER,MSV1-9CFC0B57C89F6290,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-1DA6ACDE70C9F2AA,[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: General classification of lubricants industrial oils and related products Part 3 Family F Spindle bearings bearings and associated clutches,Gujarati,LATIN_OR_PLACEHOLDER,MSV1-9CFC0B57C89F6290,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-0A0396088D9DF4E0,Need applicable Indian standard for TEXTILES - COTTON WEBBING FOR PERSONAL WEB EQUIPMENT - SPECIFICATION ( Fourth Revision ),English,LATIN_OR_PLACEHOLDER,MSV1-F62357751119DFE2,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-F43F3EEF242CF5BA,[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: TEXTILES - COTTON WEBBING FOR PERSONAL WEB EQUIPMENT - SPECIFICATION ( Fourth Revision ),Tamil,LATIN_OR_PLACEHOLDER,MSV1-F62357751119DFE2,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-57406927712E2203,[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: TEXTILES - COTTON WEBBING FOR PERSONAL WEB EQUIPMENT - SPECIFICATION ( Fourth Revision ),Hindi,LATIN_OR_PLACEHOLDER,MSV1-F62357751119DFE2,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-227E8A9385B55932,[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: TEXTILES - COTTON WEBBING FOR PERSONAL WEB EQUIPMENT - SPECIFICATION ( Fourth Revision ),Malayalam,LATIN_OR_PLACEHOLDER,MSV1-F62357751119DFE2,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-5F99BE04AF3343F0,[SYNTHETIC_TE_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: TEXTILES - COTTON WEBBING FOR PERSONAL WEB EQUIPMENT - SPECIFICATION ( Fourth Revision ),Telugu,LATIN_OR_PLACEHOLDER,MSV1-F62357751119DFE2,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-63768567EE62AB12,[SYNTHETIC_KN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: TEXTILES - COTTON WEBBING FOR PERSONAL WEB EQUIPMENT - SPECIFICATION ( Fourth Revision ),Kannada,LATIN_OR_PLACEHOLDER,MSV1-F62357751119DFE2,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
