entity_id,requirement_id,entity_text,entity_type,normalized_value,source,validation_status
PE-72E400B018E496F1,SYN-REQ-00992,PETROLEUM AND ITS PRODUCTS - METHODS OF TEST PART 196 DETERMINATION OF THE LEAKAGE TENDENCIES OF AUTOMOTIVE WHEEL BEARING GREASES,PRODUCT_OR_SUBJECT,petroleum and its products methods of test part 196 determination of the leakage tendencies of automotive wheel bearing greases,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-A6E3CE4F19E5CF73,SYN-REQ-00993,Dentistry Vocabulary for Dental Implants Systems and Related Procedure,PRODUCT_OR_SUBJECT,dentistry vocabulary for dental implants systems and related procedure,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-89D5006CF566D55C,SYN-REQ-00994,Specification for prismatic angle gauges,PRODUCT_OR_SUBJECT,specification for prismatic angle gauges,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-A2CBB9FEE1ABB38B,SYN-REQ-00995,Condoms Guidance on clinical studies Part 1: Male condoms clinical function studies based on self-reports,PRODUCT_OR_SUBJECT,condoms guidance on clinical studies part 1 male condoms clinical function studies based on self reports,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-4B0E774D3DF8B4A4,SYN-REQ-00996,Potatoes - Guidelines for storage in artificially ventilated stores,PRODUCT_OR_SUBJECT,potatoes guidelines for storage in artificially ventilated stores,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-6A3BFFA84E9F90FA,SYN-REQ-00997,Textile dyestuffs – Catechu – Identification,PRODUCT_OR_SUBJECT,textile dyestuffs catechu identification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-D3A3FB3A828AB1C0,SYN-REQ-00998,Specification for rotary and linear actuators (AC and DC) for aircraft,PRODUCT_OR_SUBJECT,specification for rotary and linear actuators ac and dc for aircraft,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-25D556EA270F8408,SYN-REQ-00999,Basic Requirements for Tissue Embedding station,PRODUCT_OR_SUBJECT,basic requirements for tissue embedding station,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-136322647E090A13,SYN-REQ-01000,Code of practice for preservation of wooden sleepers for railway track by pressure treatment,PRODUCT_OR_SUBJECT,code of practice for preservation of wooden sleepers for railway track by pressure treatment,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-4C3A89610E4F8A36,SYN-REQ-01001,Code of practice for sanitary pipe work above ground for buildings,PRODUCT_OR_SUBJECT,code of practice for sanitary pipe work above ground for buildings,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-369FBCD1F8DEBA51,SYN-REQ-01002,Insulated Containers for Food Storage - Specification,PRODUCT_OR_SUBJECT,insulated containers for food storage specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-DBDB6845E451E9F2,SYN-REQ-01003,Power installations exceeding 1 kV ac Part 1: Common Rules,PRODUCT_OR_SUBJECT,power installations exceeding 1 kv ac part 1 common rules,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-201606286D01061C,SYN-REQ-01004,Specification for wrought aluminium and aluminium alloy rivet stock for general engineering purposes (Second Revision),PRODUCT_OR_SUBJECT,specification for wrought aluminium and aluminium alloy rivet stock for general engineering purposes second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-4D3C549D11B6891B,SYN-REQ-01005,Bitumen based felts - Methods of test Part 6 Water absorption test,PRODUCT_OR_SUBJECT,bitumen based felts methods of test part 6 water absorption test,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-59D93A2EF36E06B2,SYN-REQ-01006,Krishnajiraka (Carum carvi L.) Fruit for use in Traditional Medicine - Specification,PRODUCT_OR_SUBJECT,krishnajiraka carum carvi l fruit for use in traditional medicine specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-4883C60B7481A6AA,SYN-REQ-01007,Shati (Hedychium spicatum Ham.ex Smith.) Rhizome for use in Traditional Medicine - Specification,PRODUCT_OR_SUBJECT,shati hedychium spicatum ham ex smith rhizome for use in traditional medicine specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-2B93030802139705,SYN-REQ-01008,Cuprous Oxide for Paints - Specification (Second Revision),PRODUCT_OR_SUBJECT,cuprous oxide for paints specification second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-5904CC53244DF955,SYN-REQ-01009,"Specification for anhydrous hydrogen fluoride, technical",PRODUCT_OR_SUBJECT,specification for anhydrous hydrogen fluoride technical,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-37D6A471FD0DE7E0,SYN-REQ-01010,BEEHIVE STAND - SPECIFICATION PART 1 FOLDING TYPE (Second Revision),PRODUCT_OR_SUBJECT,beehive stand specification part 1 folding type second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-C43AF189FFFD5044,SYN-REQ-01011,Chromium Trioxide - Specification (Third Revision),PRODUCT_OR_SUBJECT,chromium trioxide specification third revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-3B8D315D13F6CA01,SYN-REQ-01012,Small tools -- Subland twist drills with parallel shanks for clearance holes and countersinks for countersunk head screws -- Specification,PRODUCT_OR_SUBJECT,small tools subland twist drills with parallel shanks for clearance holes and countersinks for countersunk head screws specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-CEE16CACF90DB057,SYN-REQ-01013,Protective clothing against heat and flame - Part 1 Test method for complete garments - Measurement of transferred energy using an instrumented manikin,PRODUCT_OR_SUBJECT,protective clothing against heat and flame part 1 test method for complete garments measurement of transferred energy using an instrumented manikin,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-D72EE6B10E97ADF0,SYN-REQ-01014,Method of sampling and test for cream,PRODUCT_OR_SUBJECT,method of sampling and test for cream,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-49B20D8F0CAE46E6,SYN-REQ-01015,Unified Digital Infrastructure - Data Layer Part 1 Reference Architecture,PRODUCT_OR_SUBJECT,unified digital infrastructure data layer part 1 reference architecture,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-A517512DBAE8BACC,SYN-REQ-01016,Methods of sampling and test for resins for paints : Part 3 special test methods for phenolic resins (Third Revision),PRODUCT_OR_SUBJECT,methods of sampling and test for resins for paints part 3 special test methods for phenolic resins third revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-EA21ABEA4CE68EA3,SYN-REQ-01017,Specification for round grease tins (First Revision),PRODUCT_OR_SUBJECT,specification for round grease tins first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-366AE54767C0830B,SYN-REQ-01018,Methods for sampling metal closures,PRODUCT_OR_SUBJECT,methods for sampling metal closures,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-ED17A06E5C4E08C6,SYN-REQ-01019,Fluid power systems and components - Multiple lip packing sets - Methods for measuring stack heights,PRODUCT_OR_SUBJECT,fluid power systems and components multiple lip packing sets methods for measuring stack heights,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-6579DC648789F340,SYN-REQ-01020,18 percent nickel maraging steel bars and rods - Specification,PRODUCT_OR_SUBJECT,18 percent nickel maraging steel bars and rods specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-BE5230FAD1EE8C9D,SYN-REQ-01021,DETERMINATION OF AVERAGE CRYSTAL SIZE OF MAGNESIA,PRODUCT_OR_SUBJECT,determination of average crystal size of magnesia,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-C91FFFA99AC01E13,SYN-REQ-01022,Textiles - Method of test - Detection of banned azo colorants in coloured textiles,PRODUCT_OR_SUBJECT,textiles method of test detection of banned azo colorants in coloured textiles,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-F1F2E96A7408378D,SYN-REQ-01023,Specification for hockey balls (Third Revision),PRODUCT_OR_SUBJECT,specification for hockey balls third revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-49D9A23A5B7A244E,SYN-REQ-01024,"Beeswax, bleached for cosmetic industry - Specification (Third Revision)",PRODUCT_OR_SUBJECT,beeswax bleached for cosmetic industry specification third revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-0AA2511B6D57A591,SYN-REQ-01025,Determination of dehusked grains in rice by double staining method (First Revision of IS 13693),PRODUCT_OR_SUBJECT,determination of dehusked grains in rice by double staining method first revision of is 13693,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-8703A6F0DCC14194,SYN-REQ-01026,Safety requirements in electro - Heat installations: Part 4 particular requirements for arc furnace installations,PRODUCT_OR_SUBJECT,safety requirements in electro heat installations part 4 particular requirements for arc furnace installations,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-51869675998A69DC,SYN-REQ-01027,Work - Place air - Determination of mass concentration of carbon monoxide - Method using detector tubes for short term sampling with direct indication,PRODUCT_OR_SUBJECT,work place air determination of mass concentration of carbon monoxide method using detector tubes for short term sampling with direct indication,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-D7F928EF0E121998,SYN-REQ-01028,Sustainable Procurement,PRODUCT_OR_SUBJECT,sustainable procurement,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-28905F5E4C133EA0,SYN-REQ-01029,Information and documentation - Records management process - Metadata for records: Part 3 self - Assessment method,PRODUCT_OR_SUBJECT,information and documentation records management process metadata for records part 3 self assessment method,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-BC261175703E57C7,SYN-REQ-01030,Chemical analysis of silver - Copper brazing alloys: Part 3 determination of nicke,PRODUCT_OR_SUBJECT,chemical analysis of silver copper brazing alloys part 3 determination of nicke,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-E5DFA40CBC803BAF,SYN-REQ-01031,"Safety of Machinery - Indication, Marking and Actuation Part 3 Requirements for the Location and Operation of Actuators",PRODUCT_OR_SUBJECT,safety of machinery indication marking and actuation part 3 requirements for the location and operation of actuators,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-51ED6DC669989BE4,SYN-REQ-01032,"Obstetrics instruments - Forceps, ovum - Shape and dimensions (First Revision)",PRODUCT_OR_SUBJECT,obstetrics instruments forceps ovum shape and dimensions first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-EA7EF3C8E84EFC18,SYN-REQ-01033,"Dentistry - Oral Surgical Scalpel Handle (ISO 20570:2018, MOD)",PRODUCT_OR_SUBJECT,dentistry oral surgical scalpel handle iso 20570 2018 mod,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-45C5C9401FE36FD3,SYN-REQ-01034,Electrotechnical Vocabulary Part 192 Dependability (Superseding IS 1885 Part 39 :1999 ),PRODUCT_OR_SUBJECT,electrotechnical vocabulary part 192 dependability superseding is 1885 part 39 1999,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-26DA16B318AC8A2F,SYN-REQ-01035,General Requirements for the Competence of Reference Material Producers,PRODUCT_OR_SUBJECT,general requirements for the competence of reference material producers,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-3912C40E4BE64C7D,SYN-REQ-01036,"Hexagon head bolts, screws and nuts of product grades A and B: Part 3 Hexagon nuts, style 1 (Size range M5 To M39) (sixth revision)",PRODUCT_OR_SUBJECT,hexagon head bolts screws and nuts of product grades a and b part 3 hexagon nuts style 1 size range m5 to m39 sixth revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-82F6FC07234B2154,SYN-REQ-01037,Prefilled syringes Part 4 Glass barrels for injectables and sterilized subassembled syringes ready for filling,PRODUCT_OR_SUBJECT,prefilled syringes part 4 glass barrels for injectables and sterilized subassembled syringes ready for filling,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-D51A6457F3D7095C,SYN-REQ-01038,Quality Management Systems - Managing an organization for quality results - Guidance for realizing financial and economic benefits First Revision,PRODUCT_OR_SUBJECT,quality management systems managing an organization for quality results guidance for realizing financial and economic benefits first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-4AA556D691E810DC,SYN-REQ-01039,Textiles – Requirements for marking textile materials made of silk – Specification,PRODUCT_OR_SUBJECT,textiles requirements for marking textile materials made of silk specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-3A092E9D9AD07C45,SYN-REQ-01040,Springs - Disc spring: Part 2 specification (First Revision),PRODUCT_OR_SUBJECT,springs disc spring part 2 specification first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-10068139B1B5A72A,SYN-REQ-01041,Lining of canals with burnt clay tiles - Code of practice (First Revision),PRODUCT_OR_SUBJECT,lining of canals with burnt clay tiles code of practice first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-E22B7D32356C037A,SYN-REQ-01042,Connectors for Electronic Equipment Tests and Measurements Part 1: General examination Section 1: Test 1a: Visual examination,PRODUCT_OR_SUBJECT,connectors for electronic equipment tests and measurements part 1 general examination section 1 test 1a visual examination,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-F94863899216AB89,SYN-REQ-01043,Earth moving machinery laboratory tests and performance requirements for protective structures of excavators: Part 2 roll - Over protective structures (Rops) for excavators of over 6 t,PRODUCT_OR_SUBJECT,earth moving machinery laboratory tests and performance requirements for protective structures of excavators part 2 roll over protective structures rops for excavators of over 6 t,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-ABE682657282F7FA,SYN-REQ-01044,"Specification for suction apparatus, pedal operated",PRODUCT_OR_SUBJECT,specification for suction apparatus pedal operated,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-A72BD2932586F971,SYN-REQ-01045,Glossary of terms in orthopaedics Part 2 mechanics and materials for implants,PRODUCT_OR_SUBJECT,glossary of terms in orthopaedics part 2 mechanics and materials for implants,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-DE91748BF1FB4A38,SYN-REQ-01046,Specification for trough compass,PRODUCT_OR_SUBJECT,specification for trough compass,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-716EB89763D60AD3,SYN-REQ-01047,Design and construction of box type forging furnaces - Guidelines (First Revision),PRODUCT_OR_SUBJECT,design and construction of box type forging furnaces guidelines first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-9F8D3958CAAB8BDF,SYN-REQ-01048,"Selection, Installation, Operation and Maintenance of Horizontal Centrifugal Pumps for Agriculture Application - Code of Practice Part 4 Maintenance ( First Revision )",PRODUCT_OR_SUBJECT,selection installation operation and maintenance of horizontal centrifugal pumps for agriculture application code of practice part 4 maintenance first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-8D31ACD6993CD4EA,SYN-REQ-01049,Textiles Determination of formaldehyde Part 3: Free and hydrolysed formaldehyde extraction method by liquid chromatography,PRODUCT_OR_SUBJECT,textiles determination of formaldehyde part 3 free and hydrolysed formaldehyde extraction method by liquid chromatography,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-640ECDFB893BA7FC,SYN-REQ-01050,Fire Detection and Alarm Systems Part 18 Input/Output Devices,PRODUCT_OR_SUBJECT,fire detection and alarm systems part 18 input output devices,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-645CAE1803DA169B,SYN-REQ-01051,Density - Composition tables for aqueous solutions of nitric acid - Specification,PRODUCT_OR_SUBJECT,density composition tables for aqueous solutions of nitric acid specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-10FDF8DC00DBFFC2,SYN-REQ-01052,Rubber hose for liquefied petroleum gas (Lpg) - Specification: Part 2 domestic and commercial application (Fourth Revision),PRODUCT_OR_SUBJECT,rubber hose for liquefied petroleum gas lpg specification part 2 domestic and commercial application fourth revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-FEB705793A0792E6,SYN-REQ-01053,Vitreous sanitary appliances (Vitreous China) - Specification: Part 17 Specific requirements of wall mounted bidets,PRODUCT_OR_SUBJECT,vitreous sanitary appliances vitreous china specification part 17 specific requirements of wall mounted bidets,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-AF73DF4CDD0E68F3,SYN-REQ-01054,"Specification for flare nut wrench, double ended, flat",PRODUCT_OR_SUBJECT,specification for flare nut wrench double ended flat,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-FD5C2BCF79F9B4BB,SYN-REQ-01055,Specification for knife - Terminal device for artificial limbs,PRODUCT_OR_SUBJECT,specification for knife terminal device for artificial limbs,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-5C10EBF840FFA147,SYN-REQ-01056,Statistical methods in process management Capability and performance Part 7: Capability of measurement processes Amendment - 1,PRODUCT_OR_SUBJECT,statistical methods in process management capability and performance part 7 capability of measurement processes amendment 1,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-E472E91CA73EB92A,SYN-REQ-01057,Low-voltage switchgear and controlgear assemblies Part 5: Assemblies for power distribution in public networks First Revision,PRODUCT_OR_SUBJECT,low voltage switchgear and controlgear assemblies part 5 assemblies for power distribution in public networks first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-D1C0EEE8DD1426DB,SYN-REQ-01058,Methods for Testing Tar and Bituminous Materials - Determination of Specific Gravity of Bituminous Mixtures,PRODUCT_OR_SUBJECT,methods for testing tar and bituminous materials determination of specific gravity of bituminous mixtures,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-E0B62376996F97D3,SYN-REQ-01059,Bristles - Specification (Second Revision),PRODUCT_OR_SUBJECT,bristles specification second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-EC116BAB100E8C96,SYN-REQ-01060,"Monocrotophos, Soluble Concentrate (SL) - Specification (Third Revision)",PRODUCT_OR_SUBJECT,monocrotophos soluble concentrate sl specification third revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-DE7C2131C5E5F9BC,SYN-REQ-01061,Assistive Products Accessibility Guidelines and Requirements to Survey the Needs of Persons with Sensory Disabilities for Assistive Products and Services,PRODUCT_OR_SUBJECT,assistive products accessibility guidelines and requirements to survey the needs of persons with sensory disabilities for assistive products and services,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
