query_id,query,target_standard_id,language,noise_type,record_type,synthetic_flag,validation_status
SYN-Q-00686,Need applicable Indian Standard for Dental rotary instruments Laboratory abrasive instruments,MSV1-97C9FBC010D001BD,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00687,"Need applicable Indian Standard for Specification for brushes, push-sweeping (Without Handle)",MSV1-93C384AA47C60071,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00688,Need applicable Indian Standard for Resin based reactive compounds used for electrical insulation: Part 2 methods of test (First Revision),MSV1-80011CF861C90F2F,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00689,Need applicable Indian Standard for Guide for performance characterization of dosimeters and dosimetry systems for use in radiation processing,MSV1-E38C189DEDE4CB57,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00690,Need applicable Indian Standard for Electric stoves - Specification (Second Revision),MSV1-8D02AE86C5948582,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00691,Need applicable Indian Standard for Textile Machinery and Accessories - Pattern Disks and Pattern Chains for Warp Knitting Machines - Vocabulary and Symbols,MSV1-51FC6793793095E2,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00692,Need applicable Indian Standard for Ships and marine technology - Launching appliances for davit - Launched lifeboats (Second Revision),MSV1-5F957CED50BA1EEE,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00693,Need applicable Indian Standard for Information technology Radio frequency identification for item management Part 62: Parameters for air interface communications at 860MHz to 960 MHz Type B,MSV1-81E77726E7282BF8,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00694,"Need applicable Indian Standard for Wind Energy Generation Systems Part 50 Wind measurement Sec 1 Application of meteorological mast, nacelle and spinner mounted instruments",MSV1-65CC07EACA24F0AA,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00695,Need applicable Indian Standard for Slotted set screws with flat point - Specification First Revision of IS 15628 ICS 2106010,MSV1-D7AAADEF9899C7AB,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00696,Need applicable Indian Standard for Horology -- Gauges for watch bezel and back covers -- Dimensions and tolerances,MSV1-C187F61EEE4C1606,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00697,Need applicable Indian Standard for Environmental management systems Guidelines for incorporating material circulation in design and development,MSV1-D1D1850870F8FA55,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00698,Need applicable Indian Standard for Dentistry - Number coding system for rotary instruments Part 3 Specific characteristics of burs and cutters,MSV1-C60A911679A1206B,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00699,Need applicable Indian Standard for Dried Silk Worm Pupae as Poultry Feed Ingredient — Specification ( First Revision ),MSV1-92A822FD7A87683B,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00700,Need applicable Indian Standard for Information technology - Data communication - 37 - Pole DTE/DCE interface connector and contact number assignments (First Revision),MSV1-E770A00BCF5240C0,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00701,"Need applicable Indian Standard for Industrial fasteners - Threaded steel fasteners - Technical supply conditions: Part 19 axial load fatigue testing of bolts, screws and studs",MSV1-9F1EEC0F1B6001DA,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00702,Need applicable Indian Standard for Fire protection of electronic data processing installation - Code of practice (First Revision),MSV1-FABDD023AD3FEDDD,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00703,Need applicable Indian Standard for COMPOUNDED FEED FOR BUFFALO - SPECIFICATION,MSV1-520220166D412BE9,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00704,Need applicable Indian Standard for Methods of test for petroleum and its products [ p : 114 ] petroleum waxes - Determination of congealing point (First Revision),MSV1-FBEE1837F267D959,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00705,Need applicable Indian Standard for Specification for heat resisting steels,MSV1-FE33C9A41F1A7613,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00706,Need applicable Indian Standard for Method for the determination of unconfined compressive strength of rock materials,MSV1-544E8322FD2A47D0,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00707,Need applicable Indian Standard for Unplasticized Polyvinyl Chloride (PVC-U) Screen and Casing Pipes for Bore/Tubewells - Specification (Second Revision),MSV1-8A64403084941DA4,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00708,Need applicable Indian Standard for Radio Interference Characteristics of Overhead Power Lines and High-Voltage Equipment Part 3 Code of Practice for Minimizing the Generation of Radio Noise ( Second Revision),MSV1-AD1CAD5A25CD4DA2,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00709,Need applicable Indian Standard for Specification for nickel and nickel alloy covered electrodes for metal arc welding,MSV1-CFEAB7145A9908C3,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00710,Need applicable Indian Standard for Fictitious calculation method for determination of dimensions of protective coverings of cables: Part 1: elastomeric and thermoplastic insulated cables,MSV1-CF3398CC2B15DB0A,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00711,Need applicable Indian Standard for Method of Sampling and Test for Paper and Allied Products Part 5 Method of Test for Paper and Board Section 12 Measurement of specular gloss 75 degree gloss with a converging beam TAPPI method,MSV1-40CE2BE0AF6ABCAE,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00712,Need applicable Indian Standard for Agro textiles – High density polyethylene (HDPE) laminated woven lay flat tube for use in mains and submains of drip irrigation system – Specification,MSV1-48753CE9BF6C0AB9,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00713,"Need applicable Indian Standard for Specification for balls, punching",MSV1-939FB24642421531,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00714,Need applicable Indian Standard for Cushing-s Pattern Toothed and Bayonet Shaped Dissecting Forceps( First Revision ),MSV1-E771968D3C6060E3,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00715,Need applicable Indian Standard for Ketaki (Pandanus tectorius Soland. ex Parkinson) - Root for use in Traditional Medicine - Specification,MSV1-6904DB0BF2E7D617,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00716,"Need applicable Indian Standard for Gas Cylinders — Seamless, Welded and Composite Cylinders for Compressed and Liquefied Gases ( Excluding Acetylene ) — Inspection at Time of Filling ( First Revision )",MSV1-C3F31AE0B87795DB,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00717,Need applicable Indian Standard for Textile Dyestuffs - Determination of Solution Stability of Reactive Dyes in Presence of Electrolytes,MSV1-48A2DAD26EDCD991,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00718,Need applicable Indian Standard for Hot Rolled Steel Channel Sections for General Engineering Purposes - Dimensions (First Revision),MSV1-ECC7736F2CF8565B,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00719,Need applicable Indian Standard for Thumb screws - Specification (Second Revision),MSV1-BA7792FF221333FF,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00720,Need applicable Indian Standard for Textile machinery and accessories Yarn feeders and yarn control for knitting machines Part 3: Dimensions for connecting and interconnection cables,MSV1-048C90BCA49AD01C,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00721,"Need applicable Indian Standard for Construction, Operation and Maintenance of River Valley Projects — Safety Code Part 7 Fire Safety Aspects ( First Revision )",MSV1-08242F7A4270A78F,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00722,Need applicable Indian Standard for Methods of sampling and test for fertilizers: Part 6 determination of moisture and impurities (First Revision),MSV1-68BC410E2A885719,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00723,Need applicable Indian Standard for Synthetic (Plastic) slide fasteners - Special purpose: Part 2 test and measurement methods,MSV1-9D6F267B260F3AC3,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00724,Need applicable Indian Standard for ELECTRICAL INSTALLATIONS IN SHIPS PART 370: GUIDANCE ON THE SELECTION OF CABLES FOR TELECOMMUNICATION AND DATA TRANSFER INCLUDING RADIO-FREQUENCY CABLES,MSV1-A5CD0ABBF14ECB77,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00725,Need applicable Indian Standard for Recommendations for Renewable Energy and Hybrid Systems for Rural Electrification Part 7 Generators Section 4 Integration of Solar With Other Forms of Power Generation Within Hybrid Power Systems,MSV1-30555617497BF49C,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00726,Need applicable Indian Standard for Space systems - Spacecraft interface requirements document for launch vehicle services,MSV1-F35AE925EBFC11DD,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00727,Need applicable Indian Standard for PLASTICS — METHODS OF TESTING PART 3 PHYSICAL AND DIMENSIONAL PROPERTIES Section 7 Liquid Resins — Determination of Density by the Pyknometer Method (First Revision),MSV1-73F8C6FC95BF7E7A,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00728,Need applicable Indian Standard for Filling Pressure and Corresponding Developed Pressure for Permanent Gases Contained in Cylinders,MSV1-D386B9FDF0206B02,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00729,Need applicable Indian Standard for Methqds of tests for internal combustion engines: Part 11 information to be supplied by the purchaser to the manufacturer and information to be supplied by the manufacturer along with the engine,MSV1-99B44E43EE476594,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00730,"Need applicable Indian Standard for Specification for short link chain, grade S (6), non - Calibrated for lifting purposes (First Revision)",MSV1-CE3B3EB70F6D2908,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00731,Need applicable Indian Standard for Mechanical vibration and shock - Evaluation of human exposure to whole body vibration: Part 1 general requirements (First Revision),MSV1-D404FFD4B1CC6928,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00732,Need applicable Indian Standard for Design and Construction of Machine Foundations Code of Practice: Part 2 Block Foundations (Second Revision),MSV1-29B1C3A0FB140A36,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00733,Need applicable Indian Standard for HYGIENIC CONDITIONS FOR SOFT DRINK MANUFACTURING UNITS — CODE OF PRACTICE (First Revision),MSV1-C9526DDCE45AB8B3,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00734,Need applicable Indian Standard for Sustainability in Building and Civil Engineering Works - General Principles (First Revision),MSV1-D873A8F19878BBBC,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00735,Need applicable Indian Standard for Specification for gold cyanide and gold potassium cyanide for electroplating: Part 2 for special applications (First Revision),MSV1-FCB2EB8D9858428B,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00736,"Need applicable Indian Standard for Chlorimuron ethyl, technical - Specification",MSV1-A3CDDDB1D7105F2B,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00737,Need applicable Indian Standard for ROAD VEHICLES CYBER SECURITY ENGINEERING,MSV1-70EE8B40D57FD173,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00738,Need applicable Indian Standard for TEXTILES - HANDLOOM COTTON CREPE - SPECIFICATION (Second Revision),MSV1-D852872CA3FF27B7,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00739,Need applicable Indian Standard for Tool chucks (end mill holders) with clamp screws for flatted cylindrical shank tools: Part 1 Dimensions of the driving system of tool shanks (first revision),MSV1-88DEE70B977B1EA4,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00740,Need applicable Indian Standard for Power Driven Mobile Cranes — Specification ( Second Revision ),MSV1-C2C436249E3514C7,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00741,Need applicable Indian Standard for Specification for steel card - Index cabinets,MSV1-CA8A4C0006D28419,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00742,Need applicable Indian Standard for Language-learning services Requirements,MSV1-F657CF4D6FDA0369,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00743,Need applicable Indian Standard for Sulphited fatliquors for leather - Specification (First Revision),MSV1-01BF3FD547FE6775,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00744,Need applicable Indian Standard for Ergonomics of human-system interaction Part 210: Human-centred design for interactive systems ISO 9241-210,MSV1-38F73BE4B2BA5565,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00745,Need applicable Indian Standard for Lift for the Transport of Person and Goods Part 7 Lifts for Special Applications Section 1 Lifts Used Under-Construction Buildings,MSV1-34D76A79AE9810D0,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00746,Need applicable Indian Standard for Systems and Software Engineering — Design and Development of Information for Users (Second Revision),MSV1-4C447E77D2EE6C36,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00747,Need applicable Indian Standard for Classification and application of hard cutting materials for metal removal with defined cutting edges - Designation of the main groups and groups of application (third revision),MSV1-C3BA8AC81899E1A4,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00748,Need applicable Indian Standard for Guniting the upstream face of masonry dams - Guidelines,MSV1-9B91D3D0E451751F,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00749,Need applicable Indian Standard for Automotive Vehicles - Method of Weighment (First Revision),MSV1-E89D12BCE0DA9D6D,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00750,Need applicable Indian Standard for Rapid Moisture Meter for Rapid Determination of Water Content of Soil - Specification ( First Revision ),MSV1-B96304F11B2ABB18,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00751,Need applicable Indian Standard for ROAD VEHICLES COMPRESSED GASEOUS HYDROGEN CGH2 AND HYDROGEN NATURAL GAS BLENDS FUEL SYSTEM COMPONENTS PART 5: MANUAL CYLINDER VALVE,MSV1-A94D301FF8C6E3D0,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00752,Need applicable Indian Standard for VIDEO AND DIGITAL GAMES – AGE-RATING AND CONTENT DESCRIPTOR LABELS – SPECIFICATIONS,MSV1-370D89561A9E15F8,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00753,Need applicable Indian Standard for Methods for sampling of abrasive emery grain,MSV1-0F960AAAC16ECA2C,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00754,Need applicable Indian Standard for Guide for fishing gear – Sardine gillnet (first revision),MSV1-931BF689F9A41DBB,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00755,Need applicable Indian Standard for Automotive vehicles - Air brake systems - Performance requirements for dual brake valve (First Revision) Amendment - 1,MSV1-DC0F779058C66C20,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00756,Need applicable Indian Standard for Healthcare facilities - Particular requirements,MSV1-12EA4CBAF4312F46,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00757,Need applicable Indian Standard for Specification for antifriction bearing alloys (Third Revision),MSV1-2B1D885B0AE9C82C,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00758,Need applicable Indian Standard for Animal feeding stuffs - Determination of castor oil seed husks - Microscope method,MSV1-17C15EF79D13AC4C,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00759,Need applicable Indian Standard for Statistical methods Six Sigma Basic criteria underlying benchmarking for Six Sigma in organisations,MSV1-5FC09869B61A0559,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00760,Need applicable Indian Standard for Information technology - Quality for learning education and training - Fundamentals and reference framework,MSV1-A72DD2530BCEA658,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00761,Need applicable Indian Standard for Specification for crampons mountaineering non - Adjustable,MSV1-6BBFAF6615755486,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00762,Need applicable Indian Standard for Textiles - Bedsheets Pillow cover and Blanket Cover - Specification Amendment - 1,MSV1-BFC1088FF128FD65,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00763,Need applicable Indian Standard for Manipulating industrial robots - Object handling with grasp - Type grippers - Vocabulary and presentation of characteristics,MSV1-C0ACB9B332833C42,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00764,Need applicable Indian Standard for Methods of tests for horn switches for automobiles (First Revision),MSV1-3D6821E927F6DA97,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-00765,Need applicable Indian Standard for Mechanical Vibration — Measurement and Evaluation of Machine Vibration Part 5 Machine Sets in Hydraulic Power Generating and Pump-Storage Plants ( First Revision ),MSV1-58C0F2BEFCD5B8B0,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
